crs_id,project_title,short_description,long_description,purpose_name,PAF determination,PAF confidence ML
2020013319,Implementation and Financing of Ecosystem-based Adaptation (EbA) by the Food and Agriculture Sector to reduce climate risk and environmental impacts,IMPLEMENTATION AND FINANCING OF ECOSYSTEM-BASED ADAPTATION (EBA) BY THE FOOD AND AGRICULTURE SECTOR TO REDUCE CLIMATE RISK AND ENVIRONMENTAL IMPACTS,"In Latin America, climate change is disrupting agricultural systems, e.g. causing water scarcity, severe flooding and soil erosion. Via demonstration and improved enabling environment for EbA, the programme transforms 3 million hectars of agricultural systems in the partner countries into regenerative landscapes that benefit climate, biodiversity, productivity and producers. It builds knowledge of EbA agriculture options, including analyses of barriers and how to overcome them, and improves regulatory frameworks to promote EbA measures and eliminate disincentives. The project develops and tests business models with climate and agriculture data and implement at least three risk-transfer solutions to enable finance & investment. At least 15 private companies and related producers will adopt these approaches to achieve climate-resilient value chains. A multi-stakeholder platform will enable public-private-community coordination and promoting wide-scale adoption of EbA in agriculture.",Agricultural land resources,Review,0.000377369462512434
2020000374,COVID-19 KIG response detention centres,COVID-19 KIG RESPONSE DETENTION CENTRES,"Reinforce the capacity of authorities to take measures to prevent the transmission of COVID-19 to detainees, and to develop contingency plans and implement them in the event of an outbreak.",COVID-19 control,Review,0.000376254785805941
2020900338022,Strengthening early action capacity of local first responders and communities,STRENGTHENING EARLY ACTION CAPACITY OF LOCAL FIRST RESPONDERS AND COMMUNITIES,Strengthening early action capacity of local first responders and communities,Multi-hazard response preparedness,Review,0.000361702434020117
2009013249,Public Expenditure Support Facility (DPL-DDO),PUBLIC EXPENDITURE SUPPORT FACILITY (DPL-DDO),"",Public finance management (PFM),Review,0.000356948323315009
2020100099,"Mettre en œuvre un ensemble de mesures de prévention de la malnutrition comprenant la distribution d'aliments nutritifs spécialisés aux enfants âgés de 6 à 23 mois et aux filles et aux femmes enceintes et allaitantes, des transferts monétaires en faveur des filles et des femmes enceintes et allaitan",METTRE EN ŒUVRE UN ENSEMBLE DE MESURES DE PRÉVENTION DE LA MALNUTRITION COMPRENANT LA DISTRIBUTION D'ALIMENTS NUTRITIFS SPÉCIALISÉS AUX ENFANTS ÂGÉS D,"Aider les groupes ciblés, grâce à la création d'actifs et de moyens d'existence, au développement de chaînes de valeur tenant compte de la problématique hommes-femmes et de la nutrition, à des dispositifs d'assurance climatique et à des techniques et pratiques de production innovantes [catégorie d'activité 2, modalités: transferts de type monétaire et renforcement des capacités]",Immediate post-emergency reconstruction and rehabilitation,Review,0.000348288827808574
2018000201228,Apoyo a la Fundación Kaha Kamasa en el fortalecimiento de su rol como actor clave para la gobernanza climática y desarrollo en el sitio arqueológico C,APOYO A LA FUNDACIÓN KAHA KAMASA EN EL FORTALECIMIENTO DE SU ROL COMO ACTOR CLAVE PARA LA GOBERNANZA CLIMÁTICA Y DESARROLLO EN EL SITIO ARQUEOLÓGICO C,"1) Protección, restauración y reforestación de áreas perimetrales de los sitios de la ciudad blanca  en la biósfera del Río Plátano.  2) Desarrollo de programas para la restauración de los ecosistemas, protección de suelos, cuencas de agua y balance de micro-climas  3) Promover la participación de los interesados locales en la acción climática",Democratic participation and civil society,Review,0.000345094420481473
2020014142F,Geo-processes of the continental and oceanic lithosphere,GEO-PROCESSES OF THE CONTINENTAL AND OCEANIC LITHOSPHERE,"It is intended to analyse and prepare the preconditions for a mobile and flexibly useable seismic SH source which generates shear waves for the near-surface analysis of the ground medium. The distinctive feature of the technologies and physical active principle is the requirement to generate single SH waves with a moderate effort within a dedicated research area or along a predefined profile. The reliable reproducibility of the energy of single shots is highly important for the field application and research. It must be ensured that single impulses have a low variation with respect to energy, amplitude and frequency during a campaign. The technology shall be useable in the field fulfilling the given requirements and creates the basis for a future field application by increasing efficiency, mobility and performance at real outdoor conditions. - Research funding with particular importance for the developing country on earthquake / tsunami prevention",Multi-hazard response preparedness,Review,0.000332875817548484
2020060649A,Blended Finance OECD 2020-22 - Blended Finance OECD 2021,BLENDED FINANCE OECD 2020-22 - BLENDED FINANCE OECD 2021,"Sweden, via Sida, is closely engaged in many parts of the OECD work, and is planning a voluntary contribution for 2021 for the work referred to in the workplan as Promoting greater awareness of more technical topics, such as additionality, risk transfer and securitisation technics.  The Sweden/Sida and OECD cooperation will focus on 1.Regulatory blockages: an area that have continuously been highlighted as preventing the flow of funds to developing countries. Sida and OECD are inspired by the recent report by the Global Investors for Sustainable Development called Renewed Recharged and Reinforced, urgent actions to harmonise and scale sustainable finance from July 2020 and OECD is planning to organize an event on the report and document possible policy measures for different actors and possible follow-up activities at the OECD February conference,   2.Secondly, Sweden/Sida will support OECD for a longer research activity around securitisation technics and implications relating to financial modelling. We are particularly interested in aspects of transparency and legislative prerequisites. While the focus will be on cooperation with development finance institutions we also hope to explore the possibilities and challenges to connect with private financial institutions,The latter is important as one of the main challenges in ensuring effective capital flows for the SDGs is the availability of projects and assets that are both bankable and aggregated in sufficiently large portfolios. Secutarisation technics is one potential way forward.",Financial policy and administrative management,Review,0.0003234951000195
2015485800,Petits territoires insulaires,PETITS TERRITOIRES INSULAIRES,Renforcer la résilience côtière pour la réduction des risques de catastrophe et l'adaptation au changement climatique dans les petits territoires insulaires en intégrant des infrastructures vertes et grises-ADAPTATION CHANGEMENT CLIMATIQUE,Environmental research,Review,0.000296611891826615
2018001214020,"Contributing to improved Disaster Risk Reduction, preparedness for response and early action in Lesotho","CONTRIBUTING TO IMPROVED DISASTER RISK REDUCTION, PREPAREDNESS FOR RESPONSE AND EARLY ACTION IN LESOTHO","Contributing to improved Disaster Risk Reduction, preparedness for response and early action in Lesotho",Multi-hazard response preparedness,Review,0.000290834432234988
2020014142C,Geo-processes of the continental and oceanic lithosphere,GEO-PROCESSES OF THE CONTINENTAL AND OCEANIC LITHOSPHERE,"This project will provide new insights on earthquakes and mass movements in Central Asia. The densely populated Afghan-Tajik basin and its margins differ on seismic activity - low activity in the basin contrasts concentrated activity along the margins. The so-called Tajik-Afghan belt of danger marks the study area of this project proposal. We will localise fault zones along which earthquakes are likely to occur. We will describe their deformation history and kinematics, and reconstruct their past tension fields in order to evaluate the shear stresses along the fault zones and whether the tension fields have changed during the last 10 Ma. We will create a mass wasting inventory to relate the magnitude and frequency of such events with potentially active faults, the geology, and relief. - Research funding with particular importance for the developing country on earthquake / tsunami prevention",Multi-hazard response preparedness,Review,0.000264974776655436
2020001057,Support to WHO's early response to Covid-19,SUPPORT TO WHO'S EARLY RESPONSE TO COVID-19,"Support to WHO's early response to Covid-19,  in China and the region, ref. WHOs strategic Preparedness and Response Plan for Covid-19.",COVID-19 control,Review,0.000258502812357619
2020900496011,Capacity Strengthening for Rapid Response and Early Action for Viral Haemorrhagic Diseases in South Sudan,CAPACITY STRENGTHENING FOR RAPID RESPONSE AND EARLY ACTION FOR VIRAL HAEMORRHAGIC DISEASES IN SOUTH SUDAN,Capacity Strengthening for Rapid Response and Early Action for Viral Haemorrhagic Diseases in South Sudan,Material relief assistance and services,Review,0.000254264246905223
2020000809,Incr. Human Security to DRR,INCR. HUMAN SECURITY TO DRR,Le projet vise principalement a accroitre la securite humaine face aux risques de catastrophe naturelles en Haiti.,Multi-hazard response preparedness,Review,0.000253774545853958
2020000443,Public Health support to the COVID Contingency Plan of the SICA Region,PUBLIC HEALTH SUPPORT TO THE COVID CONTINGENCY PLAN OF THE SICA REGION,Support the procurement and distribution of medical equipment and materials that are urgently needed to boost COVID emergency preparedness and response in SICA countries.,COVID-19 control,Review,0.00024571712128818
2020500272,IRePeaL - Integrated Response to People affected by Locusts,IREPEAL - INTEGRATED RESPONSE TO PEOPLE AFFECTED BY LOCUSTS,"To contribute to the mitigation of the devastating effects of locust upsurge on food security and livelihoods and to sustain and safeguard the lives of most affected and vulnerable Households (HH) in SNNP Region, Ethiopia (SDG 1, 2, 5, 10). Specific Objectives: SO1: Vulnerable HH, especially female headed HH & HHs with children and pregnant and lactating women (PLW), in SNNP Region affected by the locust upsurge are able to sustain their lives and have increased food security and  access to nutritious food (relief), SO2: Vulnerable HH, with emphasis on female headed HH, affected by the locust crisis have restored and diversified their livelihoods (recovery), SO3: Affected vulnerable communities have enhanced their  preparedness and mitigation practices and increased their resilience to future locust invasion and similar crises through the establishment of a sustainable, durable and coordinated early action/warning mechanism.",Material relief assistance and services,Review,0.000244494469370693
2015150139,Support to Nepal's School Sector Development Plan (SSDP) Covid-19 response,SUPPORT TO NEPAL'S SCHOOL SECTOR DEVELOPMENT PLAN (SSDP) COVID-19 RESPONSE,In spring 2020 the Nepal Ministry of Education and the Nepal Education Cluster have jointly developed a separate COVID-19 adaptation plan (COVID-19 Education Cluster Contingency Plan - Nepal Education Cluster 2020) for the education sector programme SSDP (The School Sector Development Plan). The Ministry of Education made a general request for all donors including Finland of additional funding for covid-19 emergency response.The overall objective of the Education Cluster Contingency Plan is to prevent the spread of COVID-19 from education institutions into local communities by providing safe learning environments by putting in place appropriate prevention measures in Nepalese schools. To achieve this objective the immediate response of the Education Cluster will focus on a) Ensuring adequate capacity for management and coordination during the response period b) Strengthening prevention and resilience within the school system and among students teachers parents and caregivers and c) Support Continuity of Education/Learning for all children in all areas including children with disabilities and from marginalized backgrounds.Finland's financial contrbution for the implementation of the Education Cluster Contingency Plan for COVID-19 is EUR 2 514 999. The support will be channeled and monitored as part of Nepal School Sector Development Plan (SSDP) programme. The School Sector Development Plan (SSDP) program covers the entire basic education system in Nepal and is funded jointly by the Government of Nepal and its Development Partners. The program is implemented during the years 2016-2023. Finland supports the program with a total of 20 million euros in the years 2016-2020.,Education policy and administrative management,Review,0.000242941765463911
2020000082,"Leadership, advocacy and communication","LEADERSHIP, ADVOCACY AND COMMUNICATION","To carry out editing and proofreading work on the following document Rights in a pandemic: a report on lockdowns, rights, and lessons from the HIV in the early response to COVID-19.",Social mitigation of HIV/AIDS,Review,0.000228625009185635
2018001782,Women's shear butter in the Savanes,WOMEN'S SHEAR BUTTER IN THE SAVANES,"Promoting women empowerment by supporting a small start up run by women in the feald of shear collection and trasformation, implementating a reforestation project aimed at protecting the local environmental system. Nanyibe villages (Naki-East Canton), Gniempol and Kpinkankandi villages (Borgou Canton) - Savanes Region",Rural development,Review,0.000226512114750221
2009013240,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,"",Technological research and development,Review,0.000208290017326362
2009013236,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,"",Upper Secondary Education (modified and includes data from 11322),Review,0.000208290017326362
2009013239,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,"",Telecommunications,Review,0.000208290017326362
2009013238,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,"",Public finance management (PFM),Review,0.000208290017326362
2009013237,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,"",Health policy and administrative management,Review,0.000208290017326362
2020010133,"Multisectoral emergency response to the acute needs of the most vulnerable IDPs and returnees in Guji and West Guji zones, Oromia, and in SNNPR","MULTISECTORAL EMERGENCY RESPONSE TO THE ACUTE NEEDS OF THE MOST VULNERABLE IDPS AND RETURNEES IN GUJI AND WEST GUJI ZONES, OROMIA, AND IN SNNPR","This life-saving action contributes to the reduction of morbidity and mortality in Guji and West Guji zones, Oromia, and in SNNPR (incl. Gedeo, South Omo and Sidama). All preselected woredas are in acute need of humanitarian assistance. The multisectoral action will improve access to safe drinking water, WASH & shelter NFIs and basic needs. Cash modality and the Crisis Modifier are vital components of the action.",Immediate post-emergency reconstruction and rehabilitation,Review,0.000201658578589559
2020002861,"Coordination, convening and country implementation support","COORDINATION, CONVENING AND COUNTRY IMPLEMENTATION SUPPORT",Additional cost shared billing for the COVID-19 contingency plan and Nairobi Isolation centre.,Social mitigation of HIV/AIDS,Review,0.000195221669855528
2020002372,Greater Mekong Subregion Health Security Project (Additional Financing),GREATER MEKONG SUBREGION HEALTH SECURITY PROJECT (ADDITIONAL FINANCING),"The additional financing project will support implementation of the government's Health Sector Contingency Plan for coronavirus disease (COVID-19). Additional financing expands the overall project scope to encompass a further 19 district and 12 township hospitals requiring immediate investment to upgrade clinical care, infection prevention and control, and human resource capacity for responding to COVID-19 and other emerging disease threats. These 31 hospitals are located across the country's 14 states and regions, with 24 hospitals strategically selected for their accessibility to ethnic populations. Activities under the additional financing, all of which fall within the scope of the ongoing project, will be consolidated and delivered under a new project output for efficiency in administration and monitoring.",Basic health care,Review,0.000187659403309226
2020002372,Greater Mekong Subregion Health Security Project (Additional Financing),GREATER MEKONG SUBREGION HEALTH SECURITY PROJECT (ADDITIONAL FINANCING),"The additional financing project will support implementation of the government's Health Sector Contingency Plan for coronavirus disease (COVID-19). Additional financing expands the overall project scope to encompass a further 19 district and 12 township hospitals requiring immediate investment to upgrade clinical care, infection prevention and control, and human resource capacity for responding to COVID-19 and other emerging disease threats. These 31 hospitals are located across the country's 14 states and regions, with 24 hospitals strategically selected for their accessibility to ethnic populations. Activities under the additional financing, all of which fall within the scope of the ongoing project, will be consolidated and delivered under a new project output for efficiency in administration and monitoring.",STD control including HIV/AIDS,Review,0.000187659403309226
2015000357,Liberia REDD+ Investment Program,LIBERIA REDD+ INVESTMENT PROGRAM,The grat will provide funding to support Liberia in carrying out selected key activities that will contribute to achieving REDD+ readiness and start up early action activities in selected sites within the scope of the national REDD+ strategy.,Environmental policy and administrative management,Review,0.000176771092810668
2020006246,Congo Basin Forest Fund (CBFF),CONGO BASIN FOREST FUND (CBFF),The Congo Basin Forest Fund (CBFF) is a multi-donor fund set up in June 2008 to take early action to protect the forests in the Congo Basin region,Forestry policy and administrative management,Review,0.000169890714460053
2020000091,"Leadership, advocacy and communication","LEADERSHIP, ADVOCACY AND COMMUNICATION","COVID-19. Translation services  for the Rights in a Pandemic Lockdowns, rights and lessons from HIV in the early response to COVID-19.",Social mitigation of HIV/AIDS,Review,0.000169427556102164
2020000090,"Leadership, advocacy and communication","LEADERSHIP, ADVOCACY AND COMMUNICATION","COVID-19. Translation services  for the Rights in a Pandemic Lockdowns, rights and lessons from HIV in the early response to COVID-19.",Social mitigation of HIV/AIDS,Review,0.000169427556102164
2020000089,"Leadership, advocacy and communication","LEADERSHIP, ADVOCACY AND COMMUNICATION","COVID-19. Translation services  for the Rights in a Pandemic Lockdowns, rights and lessons from HIV in the early response to COVID-19.",Social mitigation of HIV/AIDS,Review,0.000169427556102164
2020002407,National Grid Improvement Project (formerly Powergrid),NATIONAL GRID IMPROVEMENT PROJECT (FORMERLY POWERGRID),"POWERGRID's immediate investment plans focus on the transmission projects required to deliver electricity from 55 new IPP power generation plants to primary load centers. Known collectively as the high capacity power transmission corridors program, these projects include nine major transmission schemes approved by the Central Electricity Regulatory Commission (CERC) with an estimated total cost of more than $12.9 billion. The project proposed for ADB financing is the biggest of these transmission schemes and involves 14 IPPs and a public power trading company in Chhattisgarh. It will strengthen interregional transmission between the western and the northern regional grids and supply additional bulk power to the north from generation of IPPs in Chhattisgarh, which will generate over 15,000 MW in total.",Electric power transmission and distribution (centralised grids),Review,0.000168607264640741
2014140104,F.a: Security and safety,F.A: SECURITY AND SAFETY,"1. Project 11354 Security and safety#FCA bears the responsibility for the security and safety of its staff as a matter of duty of care in the execution of the day to day activities. In order to work and live in greater security in countries where the situation may deteriorate rapidly, the security of our personnel is paramount and foundation to all FCAs activities. The acceptance and compliance of Security and Safety procedures by staff is compulsory and concurrent of any kind of work with FCA.#The main objective: In order to perform our work as safely as possible in changing, volatile and hostile contexts, we invest in the continuous training and learning of our employees. Our main objective is to guarantee that our employees have healthy and safe working conditions to support working abilities mission wide. This is done by increasing security and safety awareness and personal safety procedures. #Expected results:# FCA Security Policy  clarifies which security related decisions are made at which level of the organisation # Standardised security plans and protocols mission wide# Standardised standard operating procedures and contingency plans mission wide# Travel security training for HO staff and visitors# Emergency first-aid training for HO and field staff# Security and safety training for field staff# Crisis management training for crisis management team in HO# Personal protection and hygiene awareness for personnel working in pandemic and epidemic areas#Right-holders/ beneficiaries: FCA Staff#Implementing partner:  FCA Security",Sectors not specified,Review,0.000163074102601968
2019131135L,Protección de la Biósfera trinacional del Trifinio,PROTECCIÓN DE LA BIÓSFERA TRINACIONAL DEL TRIFINIO,Protección de la Biósfera trinacional del Trifinio,Biodiversity,Review,0.000157358823344111
2019131135N,Protección de la Biósfera trinacional del Trifinio,PROTECCIÓN DE LA BIÓSFERA TRINACIONAL DEL TRIFINIO,Protección de la Biósfera trinacional del Trifinio,Biodiversity,Review,0.000157358823344111
2020991132,Enabling Activities to facilitate early action on the implementation of the Stockholm Convention on Persistent Organic Pollutants,ENABLING ACTIVITIES TO FACILITATE EARLY ACTION ON THE IMPLEMENTATION OF THE STOCKHOLM CONVENTION ON PERSISTENT ORGANIC POLLUTANTS,Enabling Activities to facilitate early action on the implementation of the Stockholm Convention on Persistent Organic Pollutants,Environmental policy and administrative management,Review,0.000152365071699023
2018001588,Transparency and incentives in the cattle value chain,TRANSPARENCY AND INCENTIVES IN THE CATTLE VALUE CHAIN,To influence the transparency of the cattle value chain and the inclution of risk monitoring in the bank sector providing financing to the cattle industry,Environmental policy and administrative management,Review,0.000151762171299197
2017000688,Strategic Funding to Disability Rights Fund (DRF)/ Disability Rights Advocacy Fund (DRAF) and the International Disability Alliance (IDA),STRATEGIC FUNDING TO DISABILITY RIGHTS FUND (DRF)/ DISABILITY RIGHTS ADVOCACY FUND (DRAF) AND THE INTERNATIONAL DISABILITY ALLIANCE (IDA),"A global partnership for action on disability-inclusive development, led by people with disabilities. This project will strengthen the voice of Disabled People's Organisations at regional, national and global level to advocate for changes in policies, legislations and programmes to ensure they are inclusive of people with disabilities. It will also establish and strengthen mechanisms within the United Nations to deliver on the global goals for people with disabilities, critical to achieving the promise to leave no one behind.",Democratic participation and civil society,Review,0.000149856408825144
20200094770002,Managing impact of COVID-19 in Rohingya refugee camps with culturally appropriate technological solutions,MANAGING IMPACT OF COVID-19 IN ROHINGYA REFUGEE CAMPS WITH CULTURALLY APPROPRIATE TECHNOLOGICAL SOLUTIONS,"This project is part of an initiative that will provide evidence and strengthen capacity for bridging the knowledge gap in responding to the growing COVID-19 health crisis in the short-term and longer term. The initiative will support research on resilience building and preparedness to serve the needs of refugees and other populations on the move by promoting inter-sectoral approaches, including building bridges between humanitarian and development responses to reduce and control health risks for displaced populations, and leveraging existing local opportunities to strengthen the overall initiative. This project will identify gaps in COVID-19 responses in addressing sexual and reproductive health and maternal and neonatal child health issues among Rohingya refugees and host population women and adolescent girls in Bangladesh. Bangladesh hosts the largest refugee camps in the world, with close to 860,000 stateless Rohingya refugees. The project will use qualitative and quantitative approaches to examine potential health impacts of COVID-19. It will also assess whether deployment of digital interventions (a contact tracing application and a maternal and neonatal child health application) can reduce transmission of COVID-19 and improve sexual and reproductive health and maternal and neonatal child health outcomes respectively. The project will engage government and other key stakeholders to develop and build evidence on the use of these tools. The evidence will inform local policies and the health systems set up in the refugee camps and host communities to combat COVID-19. It will also inform any future health emergencies, enhancing the preparedness and early response aspects of the health system.",Population policy and administrative management,Review,0.000145812227856368
20200094770001,Managing impact of COVID-19 in Rohingya refugee camps with culturally appropriate technological solutions,MANAGING IMPACT OF COVID-19 IN ROHINGYA REFUGEE CAMPS WITH CULTURALLY APPROPRIATE TECHNOLOGICAL SOLUTIONS,"This project is part of an initiative that will provide evidence and strengthen capacity for bridging the knowledge gap in responding to the growing COVID-19 health crisis in the short-term and longer term. The initiative will support research on resilience building and preparedness to serve the needs of refugees and other populations on the move by promoting inter-sectoral approaches, including building bridges between humanitarian and development responses to reduce and control health risks for displaced populations, and leveraging existing local opportunities to strengthen the overall initiative. This project will identify gaps in COVID-19 responses in addressing sexual and reproductive health and maternal and neonatal child health issues among Rohingya refugees and host population women and adolescent girls in Bangladesh. Bangladesh hosts the largest refugee camps in the world, with close to 860,000 stateless Rohingya refugees. The project will use qualitative and quantitative approaches to examine potential health impacts of COVID-19. It will also assess whether deployment of digital interventions (a contact tracing application and a maternal and neonatal child health application) can reduce transmission of COVID-19 and improve sexual and reproductive health and maternal and neonatal child health outcomes respectively. The project will engage government and other key stakeholders to develop and build evidence on the use of these tools. The evidence will inform local policies and the health systems set up in the refugee camps and host communities to combat COVID-19. It will also inform any future health emergencies, enhancing the preparedness and early response aspects of the health system.",Population policy and administrative management,Review,0.000145812227856368
20200094770003,Managing impact of COVID-19 in Rohingya refugee camps with culturally appropriate technological solutions,MANAGING IMPACT OF COVID-19 IN ROHINGYA REFUGEE CAMPS WITH CULTURALLY APPROPRIATE TECHNOLOGICAL SOLUTIONS,"This project is part of an initiative that will provide evidence and strengthen capacity for bridging the knowledge gap in responding to the growing COVID-19 health crisis in the short-term and longer term. The initiative will support research on resilience building and preparedness to serve the needs of refugees and other populations on the move by promoting inter-sectoral approaches, including building bridges between humanitarian and development responses to reduce and control health risks for displaced populations, and leveraging existing local opportunities to strengthen the overall initiative. This project will identify gaps in COVID-19 responses in addressing sexual and reproductive health and maternal and neonatal child health issues among Rohingya refugees and host population women and adolescent girls in Bangladesh. Bangladesh hosts the largest refugee camps in the world, with close to 860,000 stateless Rohingya refugees. The project will use qualitative and quantitative approaches to examine potential health impacts of COVID-19. It will also assess whether deployment of digital interventions (a contact tracing application and a maternal and neonatal child health application) can reduce transmission of COVID-19 and improve sexual and reproductive health and maternal and neonatal child health outcomes respectively. The project will engage government and other key stakeholders to develop and build evidence on the use of these tools. The evidence will inform local policies and the health systems set up in the refugee camps and host communities to combat COVID-19. It will also inform any future health emergencies, enhancing the preparedness and early response aspects of the health system.",Population policy and administrative management,Review,0.000145812227856368
2020000702,Pilot project on the establishment and support of multi-stakeholder risk monitoring groups in gold mineral supply chains in West Africa,PILOT PROJECT ON THE ESTABLISHMENT AND SUPPORT OF MULTI-STAKEHOLDER RISK MONITORING GROUPS IN GOLD MINERAL SUPPLY CHAINS IN WEST AFRICA,"Le projet contribue à éliminer les atteintes aux droits de l'homme dans la production d'or au Burkina Faso et au Mali. Il vise aussi, par la promotion de chaînes de production responsables, à réduire le potentiel de conflits et les activités illégales en lien avec la production d'or. Le projet contribuera à la mise en œuvre du Guide de l'OCDE sur les procédures de diligence pour des chaînes d'approvisionnement responsable en minerais provenant des zones de conflit ou à haut risque en mettant en place des unités multipartites de gestion des risques au Mali, au Burkina Faso et au Niger dans le cadre de l'exploitation artisanale de l'or. Ces plateformes seront composées de représentants du secteur privé (coopératives minières, commerçants, raffineurs), des gouvernements et de l'administration ainsi que d'acteurs de la société civile. Ces unités seront des éléments clés pour soutenir les acteurs commerciaux dans l'identification et l'atténuation des risques liés aux droits de l'homme et à la propagation de conflits dans les zones de production.",Human rights,Review,0.00014501427358482
2016002155,Syria. Special Fund for Emergency and Rehabilitation Activities (SFERA),SYRIA. SPECIAL FUND FOR EMERGENCY AND REHABILITATION ACTIVITIES (SFERA),"Special Fund for Emergency and Rehabilitation Activities (SFERA) in support of FAO's activities in response to the Syria Crisis under project ''Strengthening the resilience of food insecure households through support to cereal, legumes and backyard food production in Syria''.'",Emergency food assistance,Review,0.000142108168802224
2020080872,Autres multi secteurs-Réduction des risques de catastrophe,AUTRES MULTI SECTEURS-RÉDUCTION DES RISQUES DE CATASTROPHE,Autres multi secteurs-Réduction des risques de catastrophe,Disaster Risk Reduction,Review,0.00013807465438731
2020081508,Autres multi secteurs-Réduction des risques de catastrophe,AUTRES MULTI SECTEURS-RÉDUCTION DES RISQUES DE CATASTROPHE,Autres multi secteurs-Réduction des risques de catastrophe,Disaster Risk Reduction,Review,0.00013807465438731
2020081503,Autres multi secteurs-Réduction des risques de catastrophe,AUTRES MULTI SECTEURS-RÉDUCTION DES RISQUES DE CATASTROPHE,Autres multi secteurs-Réduction des risques de catastrophe,Disaster Risk Reduction,Review,0.00013807465438731
2020081921,Autres multi secteurs-Réduction des risques de catastrophe,AUTRES MULTI SECTEURS-RÉDUCTION DES RISQUES DE CATASTROPHE,Autres multi secteurs-Réduction des risques de catastrophe,Disaster Risk Reduction,Review,0.00013807465438731
2020080447,Autres multi secteurs-Réduction des risques de catastrophe,AUTRES MULTI SECTEURS-RÉDUCTION DES RISQUES DE CATASTROPHE,Autres multi secteurs-Réduction des risques de catastrophe,Disaster Risk Reduction,Review,0.00013807465438731
2020002146,Creation of a Toolkit to Manage Health Emergencies and Natural Disasters in Customs and Institutions Present at Border Posts,CREATION OF A TOOLKIT TO MANAGE HEALTH EMERGENCIES AND NATURAL DISASTERS IN CUSTOMS AND INSTITUTIONS PRESENT AT BORDER POSTS,"The RPG consists of a toolkit with tools to develop Contingency Plans that strengthen and optimize national and regional capacities to respond to health emergencies and natural disasters in participating countries and other observer countries. Contingency Plans would be developed under a coordinated, scalable and harmonized border management framework. These will be aligned with international principles, procedures and protocols applicable to these emergency situations. The RPG will allow customs and other border agencies of participating countries (and others in LAC who want to join as observers) to prioritize the entry of critical goods, maintain the flow of foreign trade as the basis of the economy, and safely manage the transit of people. It will also promote the transfer of knowledge between participating countries and others who want to join, during the preparation of the toolkit and the implementation of the Contingency Plans.",Sectors not specified,Review,0.000137885581352748
2020000164002,STrengthening the REsponse capacity And Mitigation of COVID-19 pandemic in Guinea Bissau (STREAM),STRENGTHENING THE RESPONSE CAPACITY AND MITIGATION OF COVID-19 PANDEMIC IN GUINEA BISSAU (STREAM),"The project intends to contribute to the effective and timely implementation of National Contingency Plan (NCP) through extended support to Case Management pillar, in order  to reduce morbidity and prevent excess mortality of patients due to COVID-19 in communities and isolation/treatment centres",COVID-19 control,Review,0.000135972135467455
2020000164002,STrengthening the REsponse capacity And Mitigation of COVID-19 pandemic in Guinea Bissau (STREAM),STRENGTHENING THE RESPONSE CAPACITY AND MITIGATION OF COVID-19 PANDEMIC IN GUINEA BISSAU (STREAM),"The project intends to contribute to the effective and timely implementation of National Contingency Plan (NCP) through extended support to Case Management pillar, in order  to reduce morbidity and prevent excess mortality of patients due to COVID-19 in communities and isolation/treatment centres",Basic health care,Review,0.000135972135467455
2020000164,Fighting COVID 19 in Guinea BIssau,FIGHTING COVID 19 IN GUINEA BISSAU,In light with the Contingency Plan COVID-19,COVID-19 control,Review,0.000133270979858935
2020000333001,Appui à l'opérationnalisation de la Police républicaine du Bénin - volet gestion de crise (PAOPR-CRI),APPUI À L'OPÉRATIONNALISATION DE LA POLICE RÉPUBLICAINE DU BÉNIN - VOLET GESTION DE CRISE (PAOPR-CRI),"Cette action se focalisera sur le renforcement des capacités  en matière de gestion de crise. Dans ce cadre, l'acteur central sera la Direction de la Sécurité Publique, et en particulier le centre opérationnel qu'il conviendra de créer, équiper, former et organiser. Le centre se devra d'être la cheville ouvrière en matière de gestion de crise et l'interface avec la Plateforme nationale de réduction des risques de catastrophe et d'adaptation au changement climatique. Dans ces activités de renforc",Security system management and reform,Review,0.000113144029455725
2020005133,U.S.-China Clean Energy Research Center,U.S.-CHINA CLEAN ENERGY RESEARCH CENTER,"The goal of this agreement, 'U.S.-China Clearn Energy Research Center' is to enable support for the direction, management and oversight of the U.S-China Clean Energy Research Center (CERC) and implementation of its Intellectual Property initiative.",Energy research,Review,0.000111367146018893
