crs_id,project_title,short_description,long_description,purpose_name,Crisis finance determination,Crisis finance confidence ML
20172008700003,"Enhancing Child Protection, Education and Economic Resilience in Jordan/Améliorer la protection des enfants, l'éducation et la résilience économique en Jordanie","ENHANCING CHILD PROTECTION, EDUCATION AND ECONOMIC RESILIENCE IN JORDAN/AMÉLIORER LA PROTECTION DES ENFANTS, L'ÉDUCATION ET LA RÉSILIENCE ÉCONOMIQUE","This project aims to improved resilience and well-being of Syrian refugees and host communities in four governorates in Jordan (Irbid, Mafraq, Amman and Zarqa). To do so, the project seeks to improve girl's and boy's education outcomes, strengthen child protection and enhance the economic resilience of refugee and host community families. Project activities include: (1) increasing knowledge of teachers in child-friendly methodologies and child rights, (2) increasing access to safe opportunities within communities for gender responsive development and psychosocial support for girls and boys, and (3) increasing household savings (on energy and water) through adoption on renewable energy and resources. / Ce projet vise à améliorer la résilience et le bien-être des refugiés syriens et des collectivités d'accueil dans quatre gouvernorats de la Jordanie (Irbid, Mafraq, Amman et Zarqa). Pour ce faire, le projet cherche à améliorer les résultats en matière d'éducation pour les filles et les garçons à renforcer la protection des enfants et à améliorer la résilience économique des familles de réfugiés et des collectivités d'accueil. Parmi les activités du projet : 1) amélioration des connaissances des enseignants au sujet des méthodes adaptées aux enfants et aux droits de l'enfant, 2) élargissement de l'accès à des possibilités sécuritaires au sein des collectivités pour un développement sexospécifique et un soutien psychosocial pour les filles et les garçons, 3) accroissement des économies des ménages (en énergie et en eau) grâce à l'utilisation de l'énergie et de ressources renouvelables.",Agricultural water resources,Review,0.238766387104988
2018001913,Multi-sector Project for Infrastructure Rehabilitation in Jammu and Kashmir,MULTI-SECTOR PROJECT FOR INFRASTRUCTURE REHABILITATION IN JAMMU AND KASHMIR,Multi-sector Project for Infrastructure Rehabilitation in Jammu and Kashmir,Disaster Risk Reduction,Yes,0.236702978610992
2018000894,Emergency Flood Rehabilitation Project,EMERGENCY FLOOD REHABILITATION PROJECT,Emergency Flood Rehabilitation Project,Disaster Risk Reduction,Yes,0.233765974640846
2018000837,Emergency Flood Rehabilitation Project,EMERGENCY FLOOD REHABILITATION PROJECT,Emergency Flood Rehabilitation Project,Multisector aid,Review,0.233765974640846
2018000894,Emergency Flood Rehabilitation Project,EMERGENCY FLOOD REHABILITATION PROJECT,Emergency Flood Rehabilitation Project,Education policy and administrative management,Review,0.233765974640846
2018000894,Emergency Flood Rehabilitation Project,EMERGENCY FLOOD REHABILITATION PROJECT,Emergency Flood Rehabilitation Project,Basic health care,Review,0.233765974640846
2018000894,Emergency Flood Rehabilitation Project,EMERGENCY FLOOD REHABILITATION PROJECT,Emergency Flood Rehabilitation Project,Road transport,Review,0.233765974640846
2018000894,Emergency Flood Rehabilitation Project,EMERGENCY FLOOD REHABILITATION PROJECT,Emergency Flood Rehabilitation Project,Rail transport,Review,0.233765974640846
2018000894,Emergency Flood Rehabilitation Project,EMERGENCY FLOOD REHABILITATION PROJECT,Emergency Flood Rehabilitation Project,Agricultural water resources,Review,0.233765974640846
"",Flood Control and Drainage Project (04),FLOOD CONTROL AND DRAINAGE PROJECT (04),"",Agricultural land resources,Review,0.23297630250454
"",Flood Control and Drainage Project (04),FLOOD CONTROL AND DRAINAGE PROJECT (04),"",Agricultural water resources,Review,0.23297630250454
"",MDRI debt relief,MDRI DEBT RELIEF,"In a meeting held June 10-11th 2005 the finance ministers of the G8 countries agreed upon an immediate debt relief for the 18 states that have reached the final stage in the initiative for Heavily Indebted poor countries (Hipc). This entails relief from debts to the World Bank, International Monetary fund and the African Development Bank. Additional nine countries that have reached a certain threshold will also be suited for a 100% debt relief with these institutions when they have concluded the final stage of the initiative. To be suitable candidates for debt relief, states have to fulfil certain conditions about good management and fighting corruption.",Relief of multilateral debt,Review,0.229829996824265
2018002211,Strengthening selected municipalities dealing with migration and refugees,STRENGTHENING SELECTED MUNICIPALITIES DEALING WITH MIGRATION AND REFUGEES,Strengthening selected municipalities dealing with migration and refugees,"Civilian peace-building, conflict prevention and resolution",Review,0.221647411584854
2017000339,BEI YOUTH NOW,BEI YOUTH NOW,"BEI - Bridges-Josour (Bridges) has designed Youth Now, a program that would immediately provide a creative model to address rising tensions between Syrian refugees and their Lebanese hosting communities. In the program, Syrian refugee youth and their Lebanese schoolmates will instead build long term relationships among each other by together learning the economic value of cultural heritage preservation while being oriented in towards the job opportunities this field is providing.",Human rights,Review,0.219614908099175
2015017573,Apoyo al Mecanismo de Financiamiento Conjunto al Plan nacional de Cuencas en Bolivia (PNC2) - Expertise CTB,APOYO AL MECANISMO DE FINANCIAMIENTO CONJUNTO AL PLAN NACIONAL DE CUENCAS EN BOLIVIA (PNC2) - EXPERTISE CTB,"General description:  Le PNC2 est un premier pas vers l'intégralité et permet d'harmoniser les 4 sous-secteurs suivants: Eau potable, Assainissement, Gestion des bassins, Irrigation. Il s'agit réellement de la mise en œuvre de la politique nationale du secteur.Une première phase de ce plan, le PNC 1, a été financée de 2008 à 2012 conjointement par l'Union Européenne et par un basket fund de plusieurs bilatéraux (Danemark, Suède, Pays-Bas, Allemagne). Il a fait l'objet, chaque année, de rapports techniques et financiers de qualité, ainsi que d'audits financiers approuvés par les bailleurs.  -- General purpose : Ce  Plan de gestion intégrée des ressources hydriques 2013-2017  (ou Plan Nacional de Cuencas 2), a comme objectif  la gestion intégrée des ressources hydriques et la gestion intégrale des Bassins versants, avec autogestion et modalités participatives, adaptée aux cultures et systèmes de vie locales, en appui au développement humain durable, visant la lutte contre la pauvreté, tenant compte de la vulnérabilité devant les phénomènes du changement climatique et les catastrophes naturelles . -- Specific purpose : La coopération belge appuiera plus spécifiquement trois composantes du programme national PNC2 :1.L'investissement en projets au niveau des exploitations familiales qui permettent d'impulser la gestion durable des ressources naturelles et de l'eau et de renforcer les capacités locales de gestion de micros bassins versants.2.L'appui à la consolidation d'un système de gestion de l'information et des connaissances, comme support de la gestion Intégrale des ressources Hydriques et de la gestion Intégrale des bassins versants dans les niveaux d'intervention, articulé au Système d'Information Environnemental du Ministère de l'Environnement et de l'Eau. 3.La promotion du développement et renforcement des capacités individuelles institutionnelles et interinstitutionnelles dans les entités publiques, privées et organisations sociales, au niveau national, régional et local, pour la promotion, planification, facilitation et exécution de processus et actions de Gestion Intégrale des Ressources Hydriques et Gestion Intégrale des Bassins Versants. --",River basins development,Review,0.218406334519386
2018008417,Promotion of Refugees and Migrants Rights in Costa Rica,PROMOTION OF REFUGEES AND MIGRANTS RIGHTS IN COSTA RICA,Training of officials on the implementation of the existing right and laws on the treatment of refugees and migrants and raising awareness among the representatives of refugees and migrants,"Facilitation of orderly, safe, regular and responsible migration and mobili",Review,0.218179434537888
2016002131,Promote Peace Building and Stability in the Blue Nile,PROMOTE PEACE BUILDING AND STABILITY IN THE BLUE NILE,This project will contribute to the overarching objective of the peace building and stability in Blue Nile state with specific objective to ensure that the targeted population of IDPs and vulnerable families and groups in Ad-Damazine Locality are able to meet their essential needs in a sustainable manner.,"Civilian peace-building, conflict prevention and resolution",Review,0.21800871193409
2018011925B,PL 480 Title II Multi Year Assistance Program (MYAP),PL 480 TITLE II MULTI YEAR ASSISTANCE PROGRAM (MYAP),PL 480 Title II Multi Year Assistance Program (MYAP),Emergency food assistance,Yes,0.217142581939697
2018000442,Flood Damage Restoration Project-Roads and Railways,FLOOD DAMAGE RESTORATION PROJECT-ROADS AND RAILWAYS,Flood Damage Restoration Project-Roads and Railways,Road transport,Review,0.216971144080162
2018006264,Maternal and Child Nutrition Programme (MCNP),MATERNAL AND CHILD NUTRITION PROGRAMME (MCNP),"To improve the capacity of health systems in 13 focus Arid and Semi Arid Lands counties to respond effectively to fluctuations in demand for nutrition services resulting from seasonal spikes and recurrent crises. This programme will contribute to a reduction in mortality, morbidity and delayed child growth associated with acute malnutrition, saving at least 2,500 through improved nutrition.",Basic nutrition,Review,0.215935498476028
2018008245,Political and security dialogue in Palestinian refugee camps in Lebanon,POLITICAL AND SECURITY DIALOGUE IN PALESTINIAN REFUGEE CAMPS IN LEBANON,The reduction of political and security tensions in a Palestinian refugee camp in Lebanon.,"Civilian peace-building, conflict prevention and resolution",Review,0.215608730912209
"",Restoration of the Strumica River Basin,RESTORATION OF THE STRUMICA RIVER BASIN,"As a continuation of the support to the Macedonian water and nature sector, Switzerland developed a group of projects that will assist the country to have cleaner water and a healthier environment, as well as to move forward in meeting its obligations towards the EU. Through this project, Citizens and farmers in the Strumica river basin will benefit from improved economic wellbeing as a result of a better ecological status of the river basin and reduced flooding hazards.",Water resources conservation (including data collection),Review,0.214362367987633
2014005217.0,Restoration of the Strumica River Basin,RESTORATION OF THE STRUMICA RIVER BASIN,"As a continuation of the support to the Macedonian water and nature sector, Switzerland developed a group of projects that will assist the country to have cleaner water and a healthier environment, as well as to move forward in meeting its obligations towards the EU. Through this project, Citizens and farmers in the Strumica river basin will benefit from improved economic wellbeing as a result of a better ecological status of the river basin and reduced flooding hazards.",Water resources conservation (including data collection),Review,0.214362367987633
2018002115,Chongqing Urban-Rural Infrastructure Development Demonstration Project,CHONGQING URBAN-RURAL INFRASTRUCTURE DEVELOPMENT DEMONSTRATION PROJECT,"The project will demonstrate the following:  (i) Stronger water sector enterprises. The project will strengthen water enterprises and promote the integration of urban-rural water supply systems. It will upgrade the skills of operations staff, improves rural system operational performance and viability, and reduces operating losses, (ii) Web-based project management and coordination mechanism. The mechanism initiated by the Chongqing project management office (PMO) will facilitate information exchange and networking of the executing agency, implementing agencies and units, ADB, and districts and/or counties, (iii) Watershed management and water quality monitoring. The project will support watershed management and water quality monitoring to strengthen environmental awareness and protection of watershed areas. It will also support parallel CMG environmental protection initiatives, which include a community hotline initiative in Fuling District to improve local pollution control compliance, (iv) Rural water supply tariff reforms. The project will support tariff reforms by (a) making services affordable to the poor through tariffs that are reasonably set according to local conditions, (b) strengthening tariff-setting mechanisms, (c) increasing rural tariffs gradually to recover costs, and (d) gradual introduction of wastewater tariffs, (v) Urban-rural road management, safety, and maintenance. The project's road components will closely integrate with the CMG's parallel improvement initiatives relating to road traffic and pedestrian safety, increased public transport services, and improvements in maintenance systems, tunnel management, and axle load inspections, (vi) Climate-proofed designs. The project's road and water supply components and associated facilities, such as those for drainage, erosion control, and slope protection, will support climate change adaptation and disaster mitigation measures. Better road connectivity between villages and towns will provide alternative all-weather routes during natural calamities, and  (vii) Environmental awareness and sanitation education. A pilot demonstration activity grant of $50,000 will be provided to a women's federation to support and expand a health and hygiene program for the benefit of women and children in four villages of Yunyang and Youyang counties, including four schools with 2,300 students.. Geography: Baisheng, Baishui, Baitao, Caotang, Chengkou Xian, Chongqing Shi, Fengjie Xian, Fuling Qu, Ganxi, Gaoguan, Heishui, Hongtu, Houba, Houba, Huangxi, Jiangkou, Longjing, Longjing, Longtan, Maoba, Mawang, Meijiang, Nixi, Nongba, Qianjiang Qu, Qinglong, Qingshui, Shicao, Tuxiang, Wulongshan, Wushan Xian, Xiping, Xiushan Tujiazu Miaozu Zizhixian, Yangjiatuo, Yanglu, Yaoling, Youyang Tujiazu Miaozu Zizhixian, Yunyang Xian",Water sector policy and administrative management,Review,0.214304700493813
2018002115,Chongqing Urban-Rural Infrastructure Development Demonstration Project,CHONGQING URBAN-RURAL INFRASTRUCTURE DEVELOPMENT DEMONSTRATION PROJECT,"The project will demonstrate the following:  (i) Stronger water sector enterprises. The project will strengthen water enterprises and promote the integration of urban-rural water supply systems. It will upgrade the skills of operations staff, improves rural system operational performance and viability, and reduces operating losses, (ii) Web-based project management and coordination mechanism. The mechanism initiated by the Chongqing project management office (PMO) will facilitate information exchange and networking of the executing agency, implementing agencies and units, ADB, and districts and/or counties, (iii) Watershed management and water quality monitoring. The project will support watershed management and water quality monitoring to strengthen environmental awareness and protection of watershed areas. It will also support parallel CMG environmental protection initiatives, which include a community hotline initiative in Fuling District to improve local pollution control compliance, (iv) Rural water supply tariff reforms. The project will support tariff reforms by (a) making services affordable to the poor through tariffs that are reasonably set according to local conditions, (b) strengthening tariff-setting mechanisms, (c) increasing rural tariffs gradually to recover costs, and (d) gradual introduction of wastewater tariffs, (v) Urban-rural road management, safety, and maintenance. The project's road components will closely integrate with the CMG's parallel improvement initiatives relating to road traffic and pedestrian safety, increased public transport services, and improvements in maintenance systems, tunnel management, and axle load inspections, (vi) Climate-proofed designs. The project's road and water supply components and associated facilities, such as those for drainage, erosion control, and slope protection, will support climate change adaptation and disaster mitigation measures. Better road connectivity between villages and towns will provide alternative all-weather routes during natural calamities, and  (vii) Environmental awareness and sanitation education. A pilot demonstration activity grant of $50,000 will be provided to a women's federation to support and expand a health and hygiene program for the benefit of women and children in four villages of Yunyang and Youyang counties, including four schools with 2,300 students.. Geography: Baisheng, Baishui, Baitao, Caotang, Chengkou Xian, Chongqing Shi, Fengjie Xian, Fuling Qu, Ganxi, Gaoguan, Heishui, Hongtu, Houba, Houba, Huangxi, Jiangkou, Longjing, Longjing, Longtan, Maoba, Mawang, Meijiang, Nixi, Nongba, Qianjiang Qu, Qinglong, Qingshui, Shicao, Tuxiang, Wulongshan, Wushan Xian, Xiping, Xiushan Tujiazu Miaozu Zizhixian, Yangjiatuo, Yanglu, Yaoling, Youyang Tujiazu Miaozu Zizhixian, Yunyang Xian",Basic drinking water supply,Review,0.214304700493813
2018002115,Chongqing Urban-Rural Infrastructure Development Demonstration Project,CHONGQING URBAN-RURAL INFRASTRUCTURE DEVELOPMENT DEMONSTRATION PROJECT,"The project will demonstrate the following:  (i) Stronger water sector enterprises. The project will strengthen water enterprises and promote the integration of urban-rural water supply systems. It will upgrade the skills of operations staff, improves rural system operational performance and viability, and reduces operating losses, (ii) Web-based project management and coordination mechanism. The mechanism initiated by the Chongqing project management office (PMO) will facilitate information exchange and networking of the executing agency, implementing agencies and units, ADB, and districts and/or counties, (iii) Watershed management and water quality monitoring. The project will support watershed management and water quality monitoring to strengthen environmental awareness and protection of watershed areas. It will also support parallel CMG environmental protection initiatives, which include a community hotline initiative in Fuling District to improve local pollution control compliance, (iv) Rural water supply tariff reforms. The project will support tariff reforms by (a) making services affordable to the poor through tariffs that are reasonably set according to local conditions, (b) strengthening tariff-setting mechanisms, (c) increasing rural tariffs gradually to recover costs, and (d) gradual introduction of wastewater tariffs, (v) Urban-rural road management, safety, and maintenance. The project's road components will closely integrate with the CMG's parallel improvement initiatives relating to road traffic and pedestrian safety, increased public transport services, and improvements in maintenance systems, tunnel management, and axle load inspections, (vi) Climate-proofed designs. The project's road and water supply components and associated facilities, such as those for drainage, erosion control, and slope protection, will support climate change adaptation and disaster mitigation measures. Better road connectivity between villages and towns will provide alternative all-weather routes during natural calamities, and  (vii) Environmental awareness and sanitation education. A pilot demonstration activity grant of $50,000 will be provided to a women's federation to support and expand a health and hygiene program for the benefit of women and children in four villages of Yunyang and Youyang counties, including four schools with 2,300 students.. Geography: Baisheng, Baishui, Baitao, Caotang, Chengkou Xian, Chongqing Shi, Fengjie Xian, Fuling Qu, Ganxi, Gaoguan, Heishui, Hongtu, Houba, Houba, Huangxi, Jiangkou, Longjing, Longjing, Longtan, Maoba, Mawang, Meijiang, Nixi, Nongba, Qianjiang Qu, Qinglong, Qingshui, Shicao, Tuxiang, Wulongshan, Wushan Xian, Xiping, Xiushan Tujiazu Miaozu Zizhixian, Yangjiatuo, Yanglu, Yaoling, Youyang Tujiazu Miaozu Zizhixian, Yunyang Xian",Road transport,Review,0.214304700493813
2018050601,Contribution based on the ASEAN Plus Three Emergency Rice Reserve Agreement,CONTRIBUTION BASED ON THE ASEAN PLUS THREE EMERGENCY RICE RESERVE AGREEMENT,The project for enhancing the quick response capacity of the ASEAN Plus Three to disasters and other threats to food security.,Storage,Review,0.212822616100311
2018001597-1,Improvement of social cohesion among refugees and host population in Lebanon,IMPROVEMENT OF SOCIAL COHESION AMONG REFUGEES AND HOST POPULATION IN LEBANON,"Amb l'objectiu de fomentar el respecte entre les poblacions d'acollida i nouvinguda, s'han elaborat materials audiovisuals de sensibilització amb la BBC.","Civilian peace-building, conflict prevention and resolution",Review,0.209927186369896
2018001226,Emergency Assistance for Post-Conflict Recovery,EMERGENCY ASSISTANCE FOR POST-CONFLICT RECOVERY,"To help Georgia address emergency needs under the JNA, the EAPCR will enable the Government to meet critical public expenditures through the budget and help cushion the adverse revenue shocks.  The EAPCR will supplement the Municipal Services Development Fund Project recently approved by the Asian Development Bank (ADB). The United States has signed an agreement providing $250 million to meet critical expenditures through the budget. The World Bank recently approved $40 million in budget support using the Fourth Poverty Reduction Support Operation. The European Union is also expected to provide budgetary assistance in the near future.     The major outputs of the EAPCR are to ensure that:(i)  the immediate incremental expenditure needs arising from the conflict are met, and(ii) the core public expenditure program for 2008 is delivered in accordance with the approved budget.",Health policy and administrative management,Review,0.207431212067604
2018001226,Emergency Assistance for Post-Conflict Recovery,EMERGENCY ASSISTANCE FOR POST-CONFLICT RECOVERY,"To help Georgia address emergency needs under the JNA, the EAPCR will enable the Government to meet critical public expenditures through the budget and help cushion the adverse revenue shocks.  The EAPCR will supplement the Municipal Services Development Fund Project recently approved by the Asian Development Bank (ADB). The United States has signed an agreement providing $250 million to meet critical expenditures through the budget. The World Bank recently approved $40 million in budget support using the Fourth Poverty Reduction Support Operation. The European Union is also expected to provide budgetary assistance in the near future.     The major outputs of the EAPCR are to ensure that:(i)  the immediate incremental expenditure needs arising from the conflict are met, and(ii) the core public expenditure program for 2008 is delivered in accordance with the approved budget.",Public sector policy and administrative management,Review,0.207431212067604
2018001226,Emergency Assistance for Post-Conflict Recovery,EMERGENCY ASSISTANCE FOR POST-CONFLICT RECOVERY,"To help Georgia address emergency needs under the JNA, the EAPCR will enable the Government to meet critical public expenditures through the budget and help cushion the adverse revenue shocks.  The EAPCR will supplement the Municipal Services Development Fund Project recently approved by the Asian Development Bank (ADB). The United States has signed an agreement providing $250 million to meet critical expenditures through the budget. The World Bank recently approved $40 million in budget support using the Fourth Poverty Reduction Support Operation. The European Union is also expected to provide budgetary assistance in the near future.     The major outputs of the EAPCR are to ensure that:(i)  the immediate incremental expenditure needs arising from the conflict are met, and(ii) the core public expenditure program for 2008 is delivered in accordance with the approved budget.",Public finance management (PFM),Review,0.207431212067604
2018001226,Emergency Assistance for Post-Conflict Recovery,EMERGENCY ASSISTANCE FOR POST-CONFLICT RECOVERY,"To help Georgia address emergency needs under the JNA, the EAPCR will enable the Government to meet critical public expenditures through the budget and help cushion the adverse revenue shocks.  The EAPCR will supplement the Municipal Services Development Fund Project recently approved by the Asian Development Bank (ADB). The United States has signed an agreement providing $250 million to meet critical expenditures through the budget. The World Bank recently approved $40 million in budget support using the Fourth Poverty Reduction Support Operation. The European Union is also expected to provide budgetary assistance in the near future.     The major outputs of the EAPCR are to ensure that:(i)  the immediate incremental expenditure needs arising from the conflict are met, and(ii) the core public expenditure program for 2008 is delivered in accordance with the approved budget.",Social Protection,Review,0.207431212067604
2018012678,Program for Strengthening Household Access to Resources (PROSHAR),PROGRAM FOR STRENGTHENING HOUSEHOLD ACCESS TO RESOURCES (PROSHAR),"The Program for Strengthening Household Access to Resources (PROSHAR) is an integrated initiative that improves livelihoods, increases local knowledge of, and access to, quality basic health and nutrition services, and strengthens the capacity of institutions and households to respond effectively to shocks caused by rapid-onset natural and chronic disasters.",Food assistance,Review,0.207244411110878
2018050151,Food for All - An integrated approach to enhance value chain to strengthen food and nutrition securityWFP?,FOOD FOR ALL - AN INTEGRATED APPROACH TO ENHANCE VALUE CHAIN TO STRENGTHEN FOOD AND NUTRITION SECURITYWFP?,Food for All - An integrated approach to enhance value chain to strengthen food and nutrition securityWFP?,Emergency food assistance,Yes,0.206834986805916
2018000268,WEE.CAN! – Women's Economic Empowerment: Host Communities And Syrian Refugees working together to create New livelihood opportunities,WEE.CAN! – WOMEN'S ECONOMIC EMPOWERMENT: HOST COMMUNITIES AND SYRIAN REFUGEES WORKING TOGETHER TO CREATE NEW LIVELIHOOD OPPORTUNITIES,"The project Wee Can! will promote the socio-economic women empowerment of Syrian refugees women and vulnerable women from Egypt, Jordan and Lebanon through different actions that aim at improving the sustainable access to income opportunities and the social and familysupport (social norms) towards women led economic initiatives.","Women's rights organisations and movements, and government institutions",Review,0.205427795648575
2018000268,WEE.CAN! – Women's Economic Empowerment: Host Communities And Syrian Refugees working together to create New livelihood opportunities,WEE.CAN! – WOMEN'S ECONOMIC EMPOWERMENT: HOST COMMUNITIES AND SYRIAN REFUGEES WORKING TOGETHER TO CREATE NEW LIVELIHOOD OPPORTUNITIES,"The project Wee Can! will promote the socio-economic women empowerment of Syrian refugees women and vulnerable women from Egypt, Jordan and Lebanon through different actions that aim at improving the sustainable access to income opportunities and the social and familysupport (social norms) towards women led economic initiatives.",Informal/semi-formal financial intermediaries,Review,0.205427795648575
2018014148,Project bundle Africa in focus.,PROJECT BUNDLE AFRICA IN FOCUS.,"The bundle encompasses three projects - a hackathon, a feasability study and a future fashion (sustainable textile consumption) project with refugees in Rwanda.",Multisector aid,Review,0.204616397619247
2012000153,"Agricultural and social development in rural areas of 3 Counties of the Lakes State, South Sudan, Phase II","AGRICULTURAL AND SOCIAL DEVELOPMENT IN RURAL AREAS OF 3 COUNTIES OF THE LAKES STATE, SOUTH SUDAN, PHASE II","The project aims to reducing the food insecurity and to improve the hygienic condition of the Central Rumbek, Eastern Rumbek and Cueibet Counties. Both refugees and residents will be part of the target group  of the activities",Agricultural development,Review,0.204357206821442
2018000724,Science for Humanitarian Emergencies and Resilience Programme.  SHEAR Studentship Cohort (SSC) programme,SCIENCE FOR HUMANITARIAN EMERGENCIES AND RESILIENCE PROGRAMME.  SHEAR STUDENTSHIP COHORT (SSC) PROGRAMME,Science for Humanitarian Emergencies and Resilience Programme.  SHEAR Studentship Cohort (SSC) programme,Environmental research,Yes,0.20328514277935
20182001820001,Promoting Peace and Stability in Northern Lebanon/Promouvoir la paix et la stabilité dans le Nord du Liban,PROMOTING PEACE AND STABILITY IN NORTHERN LEBANON/PROMOUVOIR LA PAIX ET LA STABILITÉ DANS LE NORD DU LIBAN,"This project aims to reduce instability in Tripoli and Akkar Governorate by promoting a culture of constructive collaboration between Lebanese host communities and Syrian refugees of different sectarian backgrounds. The International Organization for Migration (IOM) leads a consultative process in which host and refugee communities together identify and prioritize mutual needs and participate in overseeing the implementation of community interventions to address them. The process of collaboratively working together is facilitated with dialogue, mediation and psychosocial support to strengthen the communities' capacity to work together. The beneficiaries are unemployed male youth who are prone to resort to violence. At least one third of beneficiaries are female. / Ce projet vise à réduire l'instabilité à Tripoli et dans le gouvernorat du Akkar en faisant la promotion d'une culture de collaboration constructive entre les communautés libanaises d'accueil et les réfugiés syriens de divers milieux sectaires. L'Organisation internationale pour les migrations (OIM) dirige une consultation dans laquelle les communautés d'accueil et les réfugiés cernent ensemble les besoins mutuels et établissent ensemble les priorités, tout en participant à la supervision de la mise en œuvre d'interventions communautaires à leur égard. La collaboration est facilitée par le dialogue, la médiation et le soutien psychologique pour renforcer la capacité des communautés à travailler ensemble. Les bénéficiaires sont de jeunes hommes sans emploi susceptibles de recourir à la violence. Au moins le tiers des bénéficiaires sont des femmes.","Civilian peace-building, conflict prevention and resolution",Review,0.200867310166359
2018609009,The project for introduction of surgery operation equipment for poor patients and Afghan refugees in Tehran province,THE PROJECT FOR INTRODUCTION OF SURGERY OPERATION EQUIPMENT FOR POOR PATIENTS AND AFGHAN REFUGEES IN TEHRAN PROVINCE,The introduction of surgery operation equipment for poor patients and Afghan refugees in Tehran province.,Medical services,Review,0.200724974274635
2017170527,F.a: Child Sensitive Social Protection in Somaliland,F.A: CHILD SENSITIVE SOCIAL PROTECTION IN SOMALILAND,"The proposed project seeks to implement the child sensitive social protection activities targeting poor and vulnerable IDP households in Hargeisa and Borama. The main component of the project is regular cash transfers in the form of child grants with complementary activities for enhancing sensitivity towards child nutrition, education and protection.",Social Protection,Review,0.199806407094002
2018000019,Growing Capability Call,GROWING CAPABILITY CALL,"The R4HC-MENA project works to promote the health and welfare of domestic and refugee populations in Turkey, Lebanon, Jordan, and Palestine (West Bank and Gaza) by building sustainable research capacity in health and political economy in the context of conflict with a focus on NCDs, specifically cancer and mental health.",Education policy and administrative management,Review,0.199251040816307
2016004717-2,"Reducing the vulnerability to natural disasters of poor communities in Chachas, Arequipa.","REDUCING THE VULNERABILITY TO NATURAL DISASTERS OF POOR COMMUNITIES IN CHACHAS, AREQUIPA.","La propuesta pretende mejorar el acceso a la educación de niñas y niños en el barrio de Salongo (Kinshasa) mediante la mejora y la ampliación de las infraestructuras, con especial atención a la protección del medio ambiente y  la equidad de género en el seno del Colegio Soeur Anna Fiorelli. Se construirán y equiparán aulas de clase, entre ellas un aula de informática, mejorando la calidad de la enseñanza a través de la inclusión de nuevas tecnologías de información y de comunicación.  Se abordará la problemática de las condiciones de higiene desde el entorno escolar, con el fin de que el alumnado crezca en un entorno limpio y cuidado.La equidad de género en la educación es un eje transversal del proyecto. Se incluirá la equidad de género en la programación del curso,  se realizará un diagnóstico de género en el barrio y se implementarán acciones de sensibilización dirigidas a toda la comunidad educativa.",Education facilities and training,Review,0.198783993721008
2018004284-1,Support for transport infrastructure in camps of the Saharawi refugee population Renovation and maintenance of the ciste truck fleet,SUPPORT FOR TRANSPORT INFRASTRUCTURE IN CAMPS OF THE SAHARAWI REFUGEE POPULATION RENOVATION AND MAINTENANCE OF THE CISTE TRUCK FLEET,"Título completo del proyecto: Apoyo a la infraestructura de transporte en los campamentos de población refugiada saharaui ? renovación y mantenimiento de la flota de camiones cisternas de agua. Tindouf. RASD :: Objetivo: Se apoya el suministro de un camión cisterna de agua y el mantenimiento y las reparaciones de las averías de la flota de vehículos públicos.Resumen: Con el objetivo de mejorar el abastecimiento de agua potable a las familias que viven en los barrios de los campamentos no conectados a una red de abastecimiento por grifo como las que viven en los territorios liberados de manera permanente (Meheris, Bir Tiguissit, Bir Lehlu) el proyecto plantea dotar al Ministerio de Agua y Medio Ambiente de un camión cisterna de agua nuevo y dotar al taller de Gazuani de los fungibles y recambios necesarios para que pueda asegurar el mantenimiento y las reparaciones de los camiones cisternas que acarrean el agua.Población beneficiaria: El proyecto pretende mejorar el abastecimiento de agua potable a las familias que no están conectadas  a la red de distribución de agua por grifo tanto en los campamentos como en la parte norte de los territorios liberados. De modo que consideramos tanto a la población que vive en los campamentos como la que vive al norte de los territorios liberados como población beneficiaria indirecta.",Road transport,Review,0.198767066001892
2018012300,"Ecosystems, Risk and Climate Adaptation","ECOSYSTEMS, RISK AND CLIMATE ADAPTATION","This is a joint proposal of The Nature Conservancy (TNC) and Alliance Development Works – Bündnis Entwicklung Hilft (BEH) to build on our successful collaboration to produce the World Risk Report 2012-  Environmental Degradation and Disasters. This proposal furthers ongoing efforts to link adaptation, risk reduction and biodiversity conservation through a series of three papers to advance the discussion on the importance and cost effectiveness of ecosystem based adaptation approaches as an integral part of national and global efforts related to managing natural disasters and climate change. These three papers (10-30 pages in length) would focus on urgent topics in the interface between risk reduction and conservation and will be released at major international conferences with high relevance. The series will look at 1) coastal conservation and risk reduction, 2) river and floodplain conservation and risk reduction and 3) fisheries, food security  and climate change.",Environmental policy and administrative management,Review,0.19837099313736
2018609299,The Project for the Provision of the Solid Waste Collection Cars for the Governorate of Baalbek-Hermel,THE PROJECT FOR THE PROVISION OF THE SOLID WASTE COLLECTION CARS FOR THE GOVERNORATE OF BAALBEK-HERMEL,The project aims to improve the capacity of municipalities' waste management and the living condition of the local residents and Syrian refugees through providing solid waste collection cars to three municipalities in Baalbek-Hermel.,Waste management/disposal,Review,0.197930738329887
