crs_id,project_title,short_description,long_description,purpose_name,Crisis finance determination,Crisis finance confidence ML
2017005039,"UNODC: Contribution to the United Nations Voluntary Trust Fund for Victims of Trafficking in Persons, Especially Women and Children","UNODC: CONTRIBUTION TO THE UNITED NATIONS VOLUNTARY TRUST FUND FOR VICTIMS OF TRAFFICKING IN PERSONS, ESPECIALLY WOMEN AND CHILDREN","The United Nations Voluntary Trust Fund for Victims of Trafficking in Persons, Especially Women and Children (UNVTF) supports Non-Governmental Organizations (NGO) in countries all over the world in providing direct, specialized assistance to victims of all forms of human trafficking. The Trust Fund started in 2017 its 3rd funding cycle, calling for new proposals from NGOs all around the world. Projects assisting victims of trafficking in a context of armed conflict, as well as in a context of mixed migration and refugee movements will be given priority.",Human rights,Review,0.0509945712983608
2012000830007,"Travaux de réparation des dégâts climatiques avec mobilisation du titulaire à la demande, sur tout le territoire Malgache","TRAVAUX DE RÉPARATION DES DÉGÂTS CLIMATIQUES AVEC MOBILISATION DU TITULAIRE À LA DEMANDE, SUR TOUT LE TERRITOIRE MALGACHE","Le présent marché vise à réaliser des travaux d'urgence de remise en état de routes coupées par des cyclones et dépressions tropicales, sur l'ensemble du territoire national.",Road transport,Review,0.0508064739406109
2006011598,"",AVIAN INFLUENZA PREPAREDNESS PROJECT,"",Social Protection,Review,0.0502834767103195
2007011705,"",AVIAN INFLUENZA PREPAREDNESS PROJECT,"",Health policy and administrative management,Review,0.0502834767103195
2006011596,"",AVIAN INFLUENZA PREPAREDNESS PROJECT,"",Health policy and administrative management,Review,0.0502834767103195
2006011597,"",AVIAN INFLUENZA PREPAREDNESS PROJECT,"",Infectious disease control,Review,0.0502834767103195
2007011706,"",AVIAN INFLUENZA PREPAREDNESS PROJECT,"",Infectious disease control,Review,0.0502834767103195
2017601054,The Project for the Provision of One Unit Mobile Clinic for Zamboanga City Medical Center,THE PROJECT FOR THE PROVISION OF ONE UNIT MOBILE CLINIC FOR ZAMBOANGA CITY MEDICAL CENTER,"This undertaking involves procurement of a mobile clinic equipped with brand new x-ray with automatic processor. It aims to improve access to health care services of the 15,262 IDPs affected by the armed conflicts in Zamboanga City currently living in the transitory sites as well as those poor communities situated in far flung barangays in the city.",Basic health infrastructure,Review,0.0499009341001511
2017170185,Btihroz Nefroz - It's worth to sort,BTIHROZ NEFROZ - IT'S WORTH TO SORT,The 2015 garbage crises sparked by the closing of Naameh landfill pointed out the need for more sustainable solutions for waste management in Lebanon. Decentralizing waste management and empowering municipalities and local communities to start sorting waste at the source has been suggested as among the most sustainable and eco-friendly solutions to the waste management problems in the country especially in remote areas. This project implemented my Lebanese NGO Community Habitat Finance (CHF) aims to promote waste sorting at the source in the village of Chhim in Chouf Casa through awareness raising and capacity building of the local community in waste reduction sorting and recycling. In addition it will serve the municipality in cleaning and environment as well as create jobs. The project helps the municipality gradually learn how to manage solid waste in the village. The project benefits 450 families (350 Lebanese and 100 Syrian refugees) to enjoy a healthier and cleaner environment.The project activities include:-Workshops media campaigns banners signs and posters to raise awareness on waste management -Creation of two committees formed by local activist residents refugees municipality members to promote waste reduction and bridge the communication between the municipality and the communities.-2 TOT workshops to 15 volunteers per session consisting of women and youth on the reduction and sorting of waste. These volunteers train housewives from the local and Syrian communities on waste sorting and reduction-Cooperating with the municipality of Chhim in sorting waste in the area 3 municipality staff take part in the project and will continue the same management and methodology in waste collection after the project. The recyclable waste will also be sold to create extra income for the municipality. To implement this activity the project procures bins and a pick up for collecting and sorting the waste.-The created committees implement their own projects such as street cleaning lighting using solar systems etc.,Waste management/disposal,Review,0.0486125461757183
2016000488,Socio-economic development and job opportunities for children and youngs in Ivory Coast,SOCIO-ECONOMIC DEVELOPMENT AND JOB OPPORTUNITIES FOR CHILDREN AND YOUNGS IN IVORY COAST,"Socio-economic development and job opportunities for refugees, asylum seekers and vulnerable persons in target country. Theoretical-practical biological farming, breeding, accounting and accounting techniques. Toolkit distribution. Start up. Raising awareness on risks of the irregular migration. Support to children, reintegration of families of origin, awareness of social workers.",Basic life skills for adults,Review,0.0483752116560936
2017001891-1,Promoting the empowerment of refugee women in Lebanon and Jordan to eradicate gender based violence and to exercise their rights,PROMOTING THE EMPOWERMENT OF REFUGEE WOMEN IN LEBANON AND JORDAN TO ERADICATE GENDER BASED VIOLENCE AND TO EXERCISE THEIR RIGHTS,"Promovent  l&#39,apoderament de les dones refugiades al Líban i Jordània  per l'eliminació de la VBG i l'exercici  dels seus drets","Women's rights organisations and movements, and government institutions",Review,0.0480491891503334
2016002474-1,Supporting transport infrastructure in Sahrawi refugee camps - workshop of electronic vehicles.,SUPPORTING TRANSPORT INFRASTRUCTURE IN SAHRAWI REFUGEE CAMPS - WORKSHOP OF ELECTRONIC VEHICLES.,"Título completo del proyecto: Apoyo a la infraestructura de transporte en los campamentos de población refugiada saharaui-taller de vehículos de gestión electrónica. :: Objetivo: Mejorar la autogestión del sistema de transporte público necesario para la cobertura de necesidades básicas de la población refugiada en los campamentos cerca de Tinduf.Resumen: El proyecto refuerza la cadena de mantenimiento y reparación de vehículos ligeros y pesados adscritos a la MLRS y al Ministerio de Transporte. Para ello, se pone en funcionamiento un taller de gestión electrónica, dotándolo de los equipos tecnológicos necesarios y formando al personal local, fortaleciendo sus capacidades y conocimientos y reduciendo su dependencia del exterior.Este proyecto se desarrolla en colaboración con la Diputación Foral de Bizkaia.Población beneficiaria: 180.000 personas (60% mujeres - 40% hombres), personal local.",Road transport,Review,0.0474315285682678
2017000072,Justice Center for Legal Aid,JUSTICE CENTER FOR LEGAL AID,Theme: Equality & Antidiscrimination. Programme: Middle East and North Africa Program. Description: Syrian Refugee Empowerment Project,"Facilitation of orderly, safe, regular and responsible migration and mobili",Review,0.0473471581935883
2008013773,"",PHILIPPINES GFRP DPO,"",Emergency food assistance,Yes,0.0471087023615837
2008013771,"",PHILIPPINES GFRP DPO,"",Emergency food assistance,Yes,0.0471087023615837
2017600007,Income Generating Support Project by Agricultural Development for Ethnic Minorities (2nd Period),INCOME GENERATING SUPPORT PROJECT BY AGRICULTURAL DEVELOPMENT FOR ETHNIC MINORITIES (2ND PERIOD),Income Generating Support Project by Agricultural Development for Ethnic Minorities,Immediate post-emergency reconstruction and rehabilitation,Yes,0.0467732027173042
2011016127,"",RIO DE JANEIRO METROPOLITAN URBAN AND HOUSING DEVELOPMENT,"",Multi-hazard response preparedness,Yes,0.0463097468018532
2016005182-1,"Leon, City of Congresses. Nicaragua.","LEON, CITY OF CONGRESSES. NICARAGUA.","Título completo del proyecto: Acceso a servicios de salud de calidad para las/os refugiadas/os sudanesas/es del este de Chad :: Proyecto de continuidad enmarcado dentro del programa global de actuación de ACNUR en Chad por el que se garantizó el funcionamiento de los servicios básicos de salud en cinco de los campos de refugiados sudaneses que la entidad tiene en el este del Chad, reforzando los mecanismos de prevención del SIDA/VIH, la malaria, la tuberculosis, la malnutrición y la educación para la salud. De igual modo se aseguró la gestión de un sistema estandarizado de derivación y evacuación a los centros sanitarios de referencia para los casos más graves.",Material relief assistance and services,Yes,0.0460029505193234
2017000850,"Training, Health Care, Empowerment in support of the Saharawi population in the refugee camps","TRAINING, HEALTH CARE, EMPOWERMENT IN SUPPORT OF THE SAHARAWI POPULATION IN THE REFUGEE CAMPS","The project aims to improve the health of women and pediatric Sahrawi population, by strengthening primary health care facilities and support local operators",Health education,Review,0.0459197983145714
2017000850,"Training, Health Care, Empowerment in support of the Saharawi population in the refugee camps","TRAINING, HEALTH CARE, EMPOWERMENT IN SUPPORT OF THE SAHARAWI POPULATION IN THE REFUGEE CAMPS","The project aims to improve the health of women and pediatric Sahrawi population, by strengthening primary health care facilities and support local operators",Reproductive health care,Review,0.0459197983145714
2017000850,"Training, Health Care, Empowerment in support of the Saharawi population in the refugee camps","TRAINING, HEALTH CARE, EMPOWERMENT IN SUPPORT OF THE SAHARAWI POPULATION IN THE REFUGEE CAMPS","The project aims to improve the health of women and pediatric Sahrawi population, by strengthening primary health care facilities and support local operators",Personnel development for population and reproductive health,Review,0.0459197983145714
2017001219,Dansk Flygtningehjælp - Ulandskalender 2018 - Syriens børn skal smile igen,PRIMARY EDUCATION,Danish Refugee Council - Christmans Calender 2018 - Supporting a positive future for Syrian Children,Primary education,Review,0.0458952896296978
2016002072,Refugees and communication rights in Europe,REFUGEES AND COMMUNICATION RIGHTS IN EUROPE,Monitoring the portrait of refugees conveyed through media in order to stem the attitude of intolerance and discrimination growing among world public opinion,Human rights,Review,0.0458846874535084
2017000929,Senior Unsecured Loan to Nations Trust Bank - Small and Medium-Sized Enterprises Finance Project,SENIOR UNSECURED LOAN TO NATIONS TRUST BANK - SMALL AND MEDIUM-SIZED ENTERPRISES FINANCE PROJECT,"To support SME lending and to help NTB better manage its growth and to benefit from SME-related technical assistance that is currently being implemented by the IFC.   The ADB proceeds will be onlent to SMEs that have an annual turnover not exceeding SLRs600 million.  This definition of SLRs600 million is consistent with the CBSL definition.   The project will aim to ensure that a minimum of 50% of ADB's facility in SLRs equivalent will be onlent to SMEs outside Colombo and that 30% of this 50% targeted will be onlent to SMEs in the northern, eastern, and southern provinces that were most affected by the civil war and tsunami and are in particular need of access to finance to expand or start new businesses and reduce high levels of unemployment . To promote access to finance for women, 20% of the ADB's facility in SLRs equivalent will be onlent to SMEs owned or controlled by women borrowers",Formal sector financial intermediaries,Review,0.0449038967490196
2017000929,Senior Unsecured Loan to Nations Trust Bank - Small and Medium-Sized Enterprises Finance Project,SENIOR UNSECURED LOAN TO NATIONS TRUST BANK - SMALL AND MEDIUM-SIZED ENTERPRISES FINANCE PROJECT,"To support SME lending and to help NTB better manage its growth and to benefit from SME-related technical assistance that is currently being implemented by the IFC.   The ADB proceeds will be onlent to SMEs that have an annual turnover not exceeding SLRs600 million.  This definition of SLRs600 million is consistent with the CBSL definition.   The project will aim to ensure that a minimum of 50% of ADB's facility in SLRs equivalent will be onlent to SMEs outside Colombo and that 30% of this 50% targeted will be onlent to SMEs in the northern, eastern, and southern provinces that were most affected by the civil war and tsunami and are in particular need of access to finance to expand or start new businesses and reduce high levels of unemployment . To promote access to finance for women, 20% of the ADB's facility in SLRs equivalent will be onlent to SMEs owned or controlled by women borrowers",Informal/semi-formal financial intermediaries,Review,0.0449038967490196
2011174105,Debt to Health Swap with Indonesia,DEBT TO HEALTH SWAP WITH INDONESIA,"Provision of resources by the Australian Department of Foreign Affairs and Trade to provide debt relief to Indonesia in return for Indonesian contributions to health projects through the Global Fund to fight Aids, Tuberculosis and Malaria.",Debt for development swap,Review,0.0446659736335278
2011000280023,Builders of Peace: refugee youth forum,BUILDERS OF PEACE: REFUGEE YOUTH FORUM,"The project will instil peace culture in principle and practice among Palestinian refugee communities by enhancing role and influence of Palestinian peace builders and peace movements, by challenging and changing the stereotypes on impossibility of peaceful resolution, which are prevailing among Palestinian refugees, and by empowering the Palestinian peaceful movement.","Civilian peace-building, conflict prevention and resolution",Review,0.0446540713310242
2017002312,Gender Based Violence and Displacement,GENDER BASED VIOLENCE AND DISPLACEMENT,"Through this call, we aim to demonstrate the capability of the UK research community to respond to pressing international crises, and to build interdisciplinary capacity to address complex challenges. Understanding the diversity of experiences and the shape of the immediate and long term responses, both of the displaced themselves and the agencies that seek to intervene, is the primary focus of this call.",Research/scientific institutions,Review,0.0446336753666401
2017600001,Electrification Project II in Western Kayin State and Eastern Mon State 2nd Phase-1,ELECTRIFICATION PROJECT II IN WESTERN KAYIN STATE AND EASTERN MON STATE 2ND PHASE-1,Electrification Project in Western Kayin State and Eastern Mon State,Immediate post-emergency reconstruction and rehabilitation,Yes,0.0444388501346111
2005008699,"",NATURAL RESOURCES DEVELOPMENT PROJECT,"",Disaster Risk Reduction,Yes,0.0443612933158875
2016000383,FOSTERING ACTIVE YOUTH,FOSTERING ACTIVE YOUTH,"The programme engages in the provision of vocational educa tion and training, life skills education, including attention for Sexual and Reproductive health and rights (SRHR) for young Syrian refugees and poor Lebanese youth.",Basic life skills for adults,Review,0.0442032031714916
2017000023,Contribution annuelle au Fonds commun des donateurs de prévention des crises alimentaires,CONTRIBUTION ANNUELLE AU FONDS COMMUN DES DONATEURS DE PRÉVENTION DES CRISES ALIMENTAIRES,0,Food assistance,Review,0.044092670083046
2017_RP_203,Reduce rural poverty,REDUCE RURAL POVERTY,Reduce rural poverty,Multi-hazard response preparedness,Yes,0.0434830635786057
1987001865,"",FLOOD CONTROL AND DRAINAGE PROJECT (04),"",Agricultural water resources,Review,0.0434668436646462
1987001864,"",FLOOD CONTROL AND DRAINAGE PROJECT (04),"",Agricultural land resources,Review,0.0434668436646462
1988001872,"",FLOOD REHABILITATION PROJECT (02),"",Agricultural policy and administrative management,Review,0.0423012413084507
2009014472,"",SMALLHOLDER AGRICULTURE AND SOCIAL PROTECTION SUPPORT OPERATION,"",Relief co-ordination and support services,Yes,0.041567724198103
2017001333,"The Regents of the University of California, Davis","THE REGENTS OF THE UNIVERSITY OF CALIFORNIA, DAVIS",Programme: Beyond. Description: Core support for the Article 26 Backpack project to develop and implement a cloud-based academic credential evaluation system and provide educational support to displaced Syrian refugee students in Lebanon. Total grant commitment: USD 500 thousand.,Education policy and administrative management,Review,0.0407586805522442
2016008067_01,University of Colorado Denver,UNIVERSITY OF COLORADO DENVER,"to predict malaria outbreaks and identify effective intervention strategies by developing a model using supervised machine learning on available data including weather, demographics, and malaria incidence",Malaria control,Review,0.0402916856110096
20162009630003,Strengthening Support for Child Protection in Education in Senegal – Government of Senegal/Renforcement de l'appui à la protection des enfants dans l'éducation au Sénégal – Gouv. du Sénégal,STRENGTHENING SUPPORT FOR CHILD PROTECTION IN EDUCATION IN SENEGAL – GOVERNMENT OF SENEGAL/RENFORCEMENT DE L'APPUI À LA PROTECTION DES ENFANTS DANS L',"The project aims to improve the well-being of children in eight regions of Senegal (Matam, Sédhiou, Kaolack, Kaffrine, Kolda, Kédougou, Tambacounda and Ziguinchor) and to offer them adequate protection during their schooling so that they can live and study within structures that ensure their safety and give them every opportunity possible to be successful. The project focuses on building the capacity of child protection and education actors, creating a safe school environment and raising students' and communities' awareness of children's rights. With a view to ensure appropriate support of child protection systems in school environments, the project simultaneously works on systems, services and programs, early intervention services and prevention.Project activities include: (1) training security forces, magistrates, social workers and school authorities on legal instruments relating to child protection, (2) developing a national action plan to counter child abuse in school environments, raising school stakeholders' awareness of preventive control measures for epidemics (e.g., Ebola hemorrhagic fever), (3) involving a number of stakeholders in awareness campaigns to discontinue early and forced marriage practices, and (4) raising economic operators' awareness of alternative solutions to child labour in mining areas.The project is expected to directly affect 750,000 children (382,500 girls and 367,500 boys), ranging in age from 3 to 18 years and registered in 1,700 public school facilities, as well as to affect indirectly 10,000 youth who are out of school or who have no schooling (6,500 girls and 3,500 boys) from 14 to 18 years of age.This project is one of the three components of the Strengthening Support for Child Protection in Education in Senegal project, valued overall at $20M and jointly implemented by Plan Canada, UNICEF and the Ministry of Economy and Finance of Senegal (through the Ministry of Education). It is part of Senegal's National Child Protection Strategy (SNPE - 2013–2018) and the Program for Improvements to Quality, Equity and Transparency in Education (PAQUET – 2013–2025).As with all program-based approaches, Canada works in close co-operation with other donors and the Senegalese government to promote the accountability, transparency and effectiveness of national systems, to increase donor coordination and harmonization, and to strengthen mutual accountability. The program-based approach also favours greater policy dialogue among donors, the government and partners. This helps to strengthen efforts to obtain focused and effective aid, as well as long-term development results. Continuous monitoring and evaluation of this project is undertaken in coordination with other donors./Ce projet vise à améliorer le bien-être des enfants de huit régions du Sénégal (Matam, Sédhiou, Kaolack, Kaffrine, Kolda, Kédougou, Tambacounda et Ziguinchor) et à offrir aux enfants, dans le cadre de leur scolarisation, une protection adéquate pour leur p",Human rights,Review,0.039990808814764
20162009630004,Strengthening Support for Child Protection in Education in Senegal – Government of Senegal/Renforcement de l'appui à la protection des enfants dans l'éducation au Sénégal – Gouv. du Sénégal,STRENGTHENING SUPPORT FOR CHILD PROTECTION IN EDUCATION IN SENEGAL – GOVERNMENT OF SENEGAL/RENFORCEMENT DE L'APPUI À LA PROTECTION DES ENFANTS DANS L',"The project aims to improve the well-being of children in eight regions of Senegal (Matam, Sédhiou, Kaolack, Kaffrine, Kolda, Kédougou, Tambacounda and Ziguinchor) and to offer them adequate protection during their schooling so that they can live and study within structures that ensure their safety and give them every opportunity possible to be successful. The project focuses on building the capacity of child protection and education actors, creating a safe school environment and raising students' and communities' awareness of children's rights. With a view to ensure appropriate support of child protection systems in school environments, the project simultaneously works on systems, services and programs, early intervention services and prevention.Project activities include: (1) training security forces, magistrates, social workers and school authorities on legal instruments relating to child protection, (2) developing a national action plan to counter child abuse in school environments, raising school stakeholders' awareness of preventive control measures for epidemics (e.g., Ebola hemorrhagic fever), (3) involving a number of stakeholders in awareness campaigns to discontinue early and forced marriage practices, and (4) raising economic operators' awareness of alternative solutions to child labour in mining areas.The project is expected to directly affect 750,000 children (382,500 girls and 367,500 boys), ranging in age from 3 to 18 years and registered in 1,700 public school facilities, as well as to affect indirectly 10,000 youth who are out of school or who have no schooling (6,500 girls and 3,500 boys) from 14 to 18 years of age.This project is one of the three components of the Strengthening Support for Child Protection in Education in Senegal project, valued overall at $20M and jointly implemented by Plan Canada, UNICEF and the Ministry of Economy and Finance of Senegal (through the Ministry of Education). It is part of Senegal's National Child Protection Strategy (SNPE - 2013–2018) and the Program for Improvements to Quality, Equity and Transparency in Education (PAQUET – 2013–2025).As with all program-based approaches, Canada works in close co-operation with other donors and the Senegalese government to promote the accountability, transparency and effectiveness of national systems, to increase donor coordination and harmonization, and to strengthen mutual accountability. The program-based approach also favours greater policy dialogue among donors, the government and partners. This helps to strengthen efforts to obtain focused and effective aid, as well as long-term development results. Continuous monitoring and evaluation of this project is undertaken in coordination with other donors./Ce projet vise à améliorer le bien-être des enfants de huit régions du Sénégal (Matam, Sédhiou, Kaolack, Kaffrine, Kolda, Kédougou, Tambacounda et Ziguinchor) et à offrir aux enfants, dans le cadre de leur scolarisation, une protection adéquate pour leur p",Education facilities and training,Review,0.039990808814764
20162009630001,Strengthening Support for Child Protection in Education in Senegal – Government of Senegal/Renforcement de l'appui à la protection des enfants dans l'éducation au Sénégal – Gouv. du Sénégal,STRENGTHENING SUPPORT FOR CHILD PROTECTION IN EDUCATION IN SENEGAL – GOVERNMENT OF SENEGAL/RENFORCEMENT DE L'APPUI À LA PROTECTION DES ENFANTS DANS L',"The project aims to improve the well-being of children in eight regions of Senegal (Matam, Sédhiou, Kaolack, Kaffrine, Kolda, Kédougou, Tambacounda and Ziguinchor) and to offer them adequate protection during their schooling so that they can live and study within structures that ensure their safety and give them every opportunity possible to be successful. The project focuses on building the capacity of child protection and education actors, creating a safe school environment and raising students' and communities' awareness of children's rights. With a view to ensure appropriate support of child protection systems in school environments, the project simultaneously works on systems, services and programs, early intervention services and prevention.Project activities include: (1) training security forces, magistrates, social workers and school authorities on legal instruments relating to child protection, (2) developing a national action plan to counter child abuse in school environments, raising school stakeholders' awareness of preventive control measures for epidemics (e.g., Ebola hemorrhagic fever), (3) involving a number of stakeholders in awareness campaigns to discontinue early and forced marriage practices, and (4) raising economic operators' awareness of alternative solutions to child labour in mining areas.The project is expected to directly affect 750,000 children (382,500 girls and 367,500 boys), ranging in age from 3 to 18 years and registered in 1,700 public school facilities, as well as to affect indirectly 10,000 youth who are out of school or who have no schooling (6,500 girls and 3,500 boys) from 14 to 18 years of age.This project is one of the three components of the Strengthening Support for Child Protection in Education in Senegal project, valued overall at $20M and jointly implemented by Plan Canada, UNICEF and the Ministry of Economy and Finance of Senegal (through the Ministry of Education). It is part of Senegal's National Child Protection Strategy (SNPE - 2013–2018) and the Program for Improvements to Quality, Equity and Transparency in Education (PAQUET – 2013–2025).As with all program-based approaches, Canada works in close co-operation with other donors and the Senegalese government to promote the accountability, transparency and effectiveness of national systems, to increase donor coordination and harmonization, and to strengthen mutual accountability. The program-based approach also favours greater policy dialogue among donors, the government and partners. This helps to strengthen efforts to obtain focused and effective aid, as well as long-term development results. Continuous monitoring and evaluation of this project is undertaken in coordination with other donors./Ce projet vise à améliorer le bien-être des enfants de huit régions du Sénégal (Matam, Sédhiou, Kaolack, Kaffrine, Kolda, Kédougou, Tambacounda et Ziguinchor) et à offrir aux enfants, dans le cadre de leur scolarisation, une protection adéquate pour leur p",Education policy and administrative management,Review,0.039990808814764
20162009630002,Strengthening Support for Child Protection in Education in Senegal – Government of Senegal/Renforcement de l'appui à la protection des enfants dans l'éducation au Sénégal – Gouv. du Sénégal,STRENGTHENING SUPPORT FOR CHILD PROTECTION IN EDUCATION IN SENEGAL – GOVERNMENT OF SENEGAL/RENFORCEMENT DE L'APPUI À LA PROTECTION DES ENFANTS DANS L',"The project aims to improve the well-being of children in eight regions of Senegal (Matam, Sédhiou, Kaolack, Kaffrine, Kolda, Kédougou, Tambacounda and Ziguinchor) and to offer them adequate protection during their schooling so that they can live and study within structures that ensure their safety and give them every opportunity possible to be successful. The project focuses on building the capacity of child protection and education actors, creating a safe school environment and raising students' and communities' awareness of children's rights. With a view to ensure appropriate support of child protection systems in school environments, the project simultaneously works on systems, services and programs, early intervention services and prevention.Project activities include: (1) training security forces, magistrates, social workers and school authorities on legal instruments relating to child protection, (2) developing a national action plan to counter child abuse in school environments, raising school stakeholders' awareness of preventive control measures for epidemics (e.g., Ebola hemorrhagic fever), (3) involving a number of stakeholders in awareness campaigns to discontinue early and forced marriage practices, and (4) raising economic operators' awareness of alternative solutions to child labour in mining areas.The project is expected to directly affect 750,000 children (382,500 girls and 367,500 boys), ranging in age from 3 to 18 years and registered in 1,700 public school facilities, as well as to affect indirectly 10,000 youth who are out of school or who have no schooling (6,500 girls and 3,500 boys) from 14 to 18 years of age.This project is one of the three components of the Strengthening Support for Child Protection in Education in Senegal project, valued overall at $20M and jointly implemented by Plan Canada, UNICEF and the Ministry of Economy and Finance of Senegal (through the Ministry of Education). It is part of Senegal's National Child Protection Strategy (SNPE - 2013–2018) and the Program for Improvements to Quality, Equity and Transparency in Education (PAQUET – 2013–2025).As with all program-based approaches, Canada works in close co-operation with other donors and the Senegalese government to promote the accountability, transparency and effectiveness of national systems, to increase donor coordination and harmonization, and to strengthen mutual accountability. The program-based approach also favours greater policy dialogue among donors, the government and partners. This helps to strengthen efforts to obtain focused and effective aid, as well as long-term development results. Continuous monitoring and evaluation of this project is undertaken in coordination with other donors./Ce projet vise à améliorer le bien-être des enfants de huit régions du Sénégal (Matam, Sédhiou, Kaolack, Kaffrine, Kolda, Kédougou, Tambacounda et Ziguinchor) et à offrir aux enfants, dans le cadre de leur scolarisation, une protection adéquate pour leur p",Primary education,Review,0.039990808814764
1989001943,"",FLOOD REHABILITATION (EMERGENCY) PROJECT (03),"",Transport policy and administrative management,Review,0.0397829301655293
2017017966,Build Capacity for Adaptation to Climate Risks in Indonesia,BUILD CAPACITY FOR ADAPTATION TO CLIMATE RISKS IN INDONESIA,"This three-year (2011-2014) USAID-funded project is a collaboration between IRI, Earth Institute's Center on Globalization and Sustainable Development and Institute Pertanian Bogor, a leading Indonesian university, to build science and technology capacity for climate risk management in agriculture and peatland forest areas. The project is 1) advancing agricultural adaptation through development of a dynamic cropping calendar and index-based agriculture insurance system in West Java, Indonesia and 2) seeking GHG emission reductions through forecasting fire severity several months ahead and integrating that information into an economic incentive system and early response institutional architecture to reduce peatland forest fires in Central Kalimantan, Indonesia. Project activities include engaging stakeholders at national, provincial and local levels in advanced research and tool development, conducting faculty exchanges and student internships, and holding capacity building workshops.",Higher education,Yes,0.0395286604762077
2015000602,Literacy and education  in the desert,LITERACY AND EDUCATION  IN THE DESERT,"Providing renovations, furniture and facilities to improve the learning environment and the primary education services in the Sahrawi refugee camps of Auserd and El Ayoun",Education facilities and training,Review,0.039409700781107
2006004102,"Multilateral Debt Relief Initiative (MDRI), Compensation IDA","MULTILATERAL DEBT RELIEF INITIATIVE (MDRI), COMPENSATION IDA",The agreement covers Norway's share of the compensatoin for IDA's participation in the Multilateral Debt Relief Initiative (MDRI). The amout may change with changes to eligible countires and in currency rates.,Relief of multilateral debt,Review,0.0390383563935757
2016000585-1,OWN CALL FOR PROPOSAL. PROJECT. Mission to assist refugees in Petra Olimpo (Greece).,OWN CALL FOR PROPOSAL. PROJECT. MISSION TO ASSIST REFUGEES IN PETRA OLIMPO (GREECE).,http://www.upc.edu/ccd/ca/accions-al-sud/projectes-2016/expedicion-de-ayuda-a-los-refugiados-de-petra-olympo-grecia,Basic health care,Review,0.0387251749634743
2016005827-1,Contribution to the holistic health service for children with low-incomes through pharmaceutical supplies to San Juan de Dios Hospital.,CONTRIBUTION TO THE HOLISTIC HEALTH SERVICE FOR CHILDREN WITH LOW-INCOMES THROUGH PHARMACEUTICAL SUPPLIES TO SAN JUAN DE DIOS HOSPITAL.,"Título completo del proyecto: Contribuciaón al servicio de salud integral de los niños con bajos recursos económicos mediante aportación farmacéutica al Hospital San Juan de Dios de Caracas, Venezuela :: Contribuir al servicio de salud integral de niños con bajos recursos económicos, mediante la adquisición y transporte de recursos farmacéuticos al Hospital San Juan de Dios de Caracas y al Hogar Clínica San Rafael de Maracaibo.",Material relief assistance and services,Yes,0.0386662818491459
2016000134040,"Conference on International Cooperation in Responsibility-Sharing for Refugees in the Euro-Mediterranean Space, Oct 9-10, American University Cairo (A","CONFERENCE ON INTERNATIONAL COOPERATION IN RESPONSIBILITY-SHARING FOR REFUGEES IN THE EURO-MEDITERRANEAN SPACE, OCT 9-10, AMERICAN UNIVERSITY CAIRO (A","",Human rights,Review,0.038347315043211
2016001858,Pediatric Dentistry Clinic in the Burj El Shemali e Shatila refugee camp,PEDIATRIC DENTISTRY CLINIC IN THE BURJ EL SHEMALI E SHATILA REFUGEE CAMP,Supporting the Paediatric Dentistry Clinic in the Shatila and Burj El Shemali Palestinian refugee camps,Medical services,Review,0.0381223261356354
2017000083_01,Church World Service,CHURCH WORLD SERVICE,"Programme: Social Justice. Description: Safe Space Program. One year of support for the Safe Space Program, to equip faith leaders with skills to oppose the discrimination of LGBT refugees in Kenya and South Africa. Full grant amount: USD 125 thousand.",Human rights,Review,0.0380003526806831
2017000083_02,Church World Service,CHURCH WORLD SERVICE,"Programme: Social Justice. Description: Safe Space Program. One year of support for the Safe Space Program, to equip faith leaders with skills to oppose the discrimination of LGBT refugees in Kenya and South Africa. Full grant amount: USD 125 thousand.",Human rights,Review,0.0380003526806831
2016000065,Welbodi Partnership,WELBODI PARTNERSHIP,"Primary goal (Comic Relief): Health. Related issues (Comic Relief): Maternal, neonatal, child health. Summary: Sierra Leone has some of the worst maternal and child health statistics in the world, and the healthcare system is under-equipped, understaffed and under-resourced. The Ebola epidemic has further weakened services and trust in health care providers.  This grant will target a large slum area near Freetown and strengthen the quality of the Princess Christian Maternity Hospital, and local peripheral health units. It will improve referral processes, and mobilise communities to prevent health problems and seek care, which will result in improved outcomes for 20,000 women and new born babies. Full grant commitment: GBP 227.546 thousand.",Reproductive health care,Review,0.0372411124408245
2017001883,HIPC Debt Relief,HIPC DEBT RELIEF,"",Debt forgiveness,Review,0.0371233783662319
2017001884,HIPC Debt Relief,HIPC DEBT RELIEF,"",Debt forgiveness,Review,0.0371233783662319
2017001614,Support to the African Union in the area of migration and refugees,SUPPORT TO THE AFRICAN UNION IN THE AREA OF MIGRATION AND REFUGEES,The African Union is capacitated to efficiently address migration issues.,Human rights,Review,0.0363196693360806
2015000377,Theatre in the Shu fat pitch,THEATRE IN THE SHU FAT PITCH,"Art, sport and cultural activities to promote peace-building in the Shu fat refugee camp","Civilian peace-building, conflict prevention and resolution",Review,0.0362488105893135
2017001743,For my teeth,FOR MY TEETH,"Support for pediatric dental clinics in Shatila and Narh el Bared Palestinian refugee camps, training of local staff.",Basic health care,Review,0.0358352437615395
