crs_id,project_title,short_description,long_description,purpose_name,PAF determination,PAF confidence ML
20172005340001,Resilient and Sustainable Livelihoods Transformation in Northern Ghana/Transformation vers des moyens de subsistance durables et résilients au nord du Ghana,RESILIENT AND SUSTAINABLE LIVELIHOODS TRANSFORMATION IN NORTHERN GHANA/TRANSFORMATION VERS DES MOYENS DE SUBSISTANCE DURABLES ET RÉSILIENTS AU NORD D,"The project addresses the constraints that prevent smallholder farmers in Northern Ghana from producing sufficient food to feed themselves and generate revenue and from becoming resilient to unexpected events such as droughts. It offers transformative and sustainable solutions that address the root causes behind the lack of access to sufficient, nutritious food and the vulnerability to food shortages in the northern regions, while also promoting community and household resilience to external shocks and stresses. Expected activities include: practical training for 21,000 smallholder farmers and service providers in sustainable cropping practices, livestock production, aquaculture, and water management, provision of tools and services, including technical assistance in climate change adaptation and disaster risk management practices, to 150 communities to improve productivity, strengthening and promoting gender-responsive systems of agricultural extension and support, training for 21,000 women and men in income generating activities, and strengthening access for 21,000 smallholder farmers to high-value markets in selected agricultural and non-agricultural sub-sectors / Le projet apporte une solution aux contraintes qui empêchent les petits exploitants agricoles dans le nord du Ghana à produire des aliments en quantité suffisante pour se nourrir et générer des revenus et à devenir résilients à des événements imprévus comme des sécheresses. Il propose des solutions transformatrices et durables qui s'attaquent aux causes profondes du manque d'accès à des réserves suffisantes d'aliments nutritifs et de la vulnérabilité aux pénuries alimentaires dans les régions du nord du Ghana, et qui promeuvent également la résilience des ménages et des communautés aux chocs contraintes externes. Les activités prévues incluent : la formation pratique pour 21 000 petits exploitants et les fournisseurs de services sur les méthodes culturales durables, l'élevage, l'aquaculture et la gestion de l'eau, la fourniture d'outils et de services y compris l'assistance technique pour l'adaptation aux changements climatiques et pour la gestion des risques de catastrophe, à au moins 150 collectivités pour améliorer la productivité, le renforcement et la promotion des systèmes de vulgarisation agricole et de soutien sensibles au genre, la formation en faveur de 21 000 femmes et hommes sur les activités génératrices de revenus, le renforcement de l'accessibilité pour 21 000 ménages de petits fermiers aux grands marchés des secteurs agricoles et non agricoles.",Basic nutrition,Yes,0.99982351064682
20172005340001,Resilient and Sustainable Livelihoods Transformation in Northern Ghana/Transformation vers des moyens de subsistance durables et résilients au nord du Ghana,RESILIENT AND SUSTAINABLE LIVELIHOODS TRANSFORMATION IN NORTHERN GHANA/TRANSFORMATION VERS DES MOYENS DE SUBSISTANCE DURABLES ET RÉSILIENTS AU NORD D,"The project addresses the constraints that prevent smallholder farmers in Northern Ghana from producing sufficient food to feed themselves and generate revenue and from becoming resilient to unexpected events such as droughts. It offers transformative and sustainable solutions that address the root causes behind the lack of access to sufficient, nutritious food and the vulnerability to food shortages in the northern regions, while also promoting community and household resilience to external shocks and stresses. Expected activities include: practical training for 21,000 smallholder farmers and service providers in sustainable cropping practices, livestock production, aquaculture, and water management, provision of tools and services, including technical assistance in climate change adaptation and disaster risk management practices, to 150 communities to improve productivity, strengthening and promoting gender-responsive systems of agricultural extension and support, training for 21,000 women and men in income generating activities, and strengthening access for 21,000 smallholder farmers to high-value markets in selected agricultural and non-agricultural sub-sectors / Le projet apporte une solution aux contraintes qui empêchent les petits exploitants agricoles dans le nord du Ghana à produire des aliments en quantité suffisante pour se nourrir et générer des revenus et à devenir résilients à des événements imprévus comme des sécheresses. Il propose des solutions transformatrices et durables qui s'attaquent aux causes profondes du manque d'accès à des réserves suffisantes d'aliments nutritifs et de la vulnérabilité aux pénuries alimentaires dans les régions du nord du Ghana, et qui promeuvent également la résilience des ménages et des communautés aux chocs contraintes externes. Les activités prévues incluent : la formation pratique pour 21 000 petits exploitants et les fournisseurs de services sur les méthodes culturales durables, l'élevage, l'aquaculture et la gestion de l'eau, la fourniture d'outils et de services y compris l'assistance technique pour l'adaptation aux changements climatiques et pour la gestion des risques de catastrophe, à au moins 150 collectivités pour améliorer la productivité, le renforcement et la promotion des systèmes de vulgarisation agricole et de soutien sensibles au genre, la formation en faveur de 21 000 femmes et hommes sur les activités génératrices de revenus, le renforcement de l'accessibilité pour 21 000 ménages de petits fermiers aux grands marchés des secteurs agricoles et non agricoles.",Agricultural development,Yes,0.99982351064682
20172005340001,Resilient and Sustainable Livelihoods Transformation in Northern Ghana/Transformation vers des moyens de subsistance durables et résilients au nord du Ghana,RESILIENT AND SUSTAINABLE LIVELIHOODS TRANSFORMATION IN NORTHERN GHANA/TRANSFORMATION VERS DES MOYENS DE SUBSISTANCE DURABLES ET RÉSILIENTS AU NORD D,"The project addresses the constraints that prevent smallholder farmers in Northern Ghana from producing sufficient food to feed themselves and generate revenue and from becoming resilient to unexpected events such as droughts. It offers transformative and sustainable solutions that address the root causes behind the lack of access to sufficient, nutritious food and the vulnerability to food shortages in the northern regions, while also promoting community and household resilience to external shocks and stresses. Expected activities include: practical training for 21,000 smallholder farmers and service providers in sustainable cropping practices, livestock production, aquaculture, and water management, provision of tools and services, including technical assistance in climate change adaptation and disaster risk management practices, to 150 communities to improve productivity, strengthening and promoting gender-responsive systems of agricultural extension and support, training for 21,000 women and men in income generating activities, and strengthening access for 21,000 smallholder farmers to high-value markets in selected agricultural and non-agricultural sub-sectors / Le projet apporte une solution aux contraintes qui empêchent les petits exploitants agricoles dans le nord du Ghana à produire des aliments en quantité suffisante pour se nourrir et générer des revenus et à devenir résilients à des événements imprévus comme des sécheresses. Il propose des solutions transformatrices et durables qui s'attaquent aux causes profondes du manque d'accès à des réserves suffisantes d'aliments nutritifs et de la vulnérabilité aux pénuries alimentaires dans les régions du nord du Ghana, et qui promeuvent également la résilience des ménages et des communautés aux chocs contraintes externes. Les activités prévues incluent : la formation pratique pour 21 000 petits exploitants et les fournisseurs de services sur les méthodes culturales durables, l'élevage, l'aquaculture et la gestion de l'eau, la fourniture d'outils et de services y compris l'assistance technique pour l'adaptation aux changements climatiques et pour la gestion des risques de catastrophe, à au moins 150 collectivités pour améliorer la productivité, le renforcement et la promotion des systèmes de vulgarisation agricole et de soutien sensibles au genre, la formation en faveur de 21 000 femmes et hommes sur les activités génératrices de revenus, le renforcement de l'accessibilité pour 21 000 ménages de petits fermiers aux grands marchés des secteurs agricoles et non agricoles.",Agricultural inputs,Yes,0.99982351064682
20172005340001,Resilient and Sustainable Livelihoods Transformation in Northern Ghana/Transformation vers des moyens de subsistance durables et résilients au nord du Ghana,RESILIENT AND SUSTAINABLE LIVELIHOODS TRANSFORMATION IN NORTHERN GHANA/TRANSFORMATION VERS DES MOYENS DE SUBSISTANCE DURABLES ET RÉSILIENTS AU NORD D,"The project addresses the constraints that prevent smallholder farmers in Northern Ghana from producing sufficient food to feed themselves and generate revenue and from becoming resilient to unexpected events such as droughts. It offers transformative and sustainable solutions that address the root causes behind the lack of access to sufficient, nutritious food and the vulnerability to food shortages in the northern regions, while also promoting community and household resilience to external shocks and stresses. Expected activities include: practical training for 21,000 smallholder farmers and service providers in sustainable cropping practices, livestock production, aquaculture, and water management, provision of tools and services, including technical assistance in climate change adaptation and disaster risk management practices, to 150 communities to improve productivity, strengthening and promoting gender-responsive systems of agricultural extension and support, training for 21,000 women and men in income generating activities, and strengthening access for 21,000 smallholder farmers to high-value markets in selected agricultural and non-agricultural sub-sectors / Le projet apporte une solution aux contraintes qui empêchent les petits exploitants agricoles dans le nord du Ghana à produire des aliments en quantité suffisante pour se nourrir et générer des revenus et à devenir résilients à des événements imprévus comme des sécheresses. Il propose des solutions transformatrices et durables qui s'attaquent aux causes profondes du manque d'accès à des réserves suffisantes d'aliments nutritifs et de la vulnérabilité aux pénuries alimentaires dans les régions du nord du Ghana, et qui promeuvent également la résilience des ménages et des communautés aux chocs contraintes externes. Les activités prévues incluent : la formation pratique pour 21 000 petits exploitants et les fournisseurs de services sur les méthodes culturales durables, l'élevage, l'aquaculture et la gestion de l'eau, la fourniture d'outils et de services y compris l'assistance technique pour l'adaptation aux changements climatiques et pour la gestion des risques de catastrophe, à au moins 150 collectivités pour améliorer la productivité, le renforcement et la promotion des systèmes de vulgarisation agricole et de soutien sensibles au genre, la formation en faveur de 21 000 femmes et hommes sur les activités génératrices de revenus, le renforcement de l'accessibilité pour 21 000 ménages de petits fermiers aux grands marchés des secteurs agricoles et non agricoles.",Food crop production,Yes,0.99982351064682
20172005340001,Resilient and Sustainable Livelihoods Transformation in Northern Ghana/Transformation vers des moyens de subsistance durables et résilients au nord du Ghana,RESILIENT AND SUSTAINABLE LIVELIHOODS TRANSFORMATION IN NORTHERN GHANA/TRANSFORMATION VERS DES MOYENS DE SUBSISTANCE DURABLES ET RÉSILIENTS AU NORD D,"The project addresses the constraints that prevent smallholder farmers in Northern Ghana from producing sufficient food to feed themselves and generate revenue and from becoming resilient to unexpected events such as droughts. It offers transformative and sustainable solutions that address the root causes behind the lack of access to sufficient, nutritious food and the vulnerability to food shortages in the northern regions, while also promoting community and household resilience to external shocks and stresses. Expected activities include: practical training for 21,000 smallholder farmers and service providers in sustainable cropping practices, livestock production, aquaculture, and water management, provision of tools and services, including technical assistance in climate change adaptation and disaster risk management practices, to 150 communities to improve productivity, strengthening and promoting gender-responsive systems of agricultural extension and support, training for 21,000 women and men in income generating activities, and strengthening access for 21,000 smallholder farmers to high-value markets in selected agricultural and non-agricultural sub-sectors / Le projet apporte une solution aux contraintes qui empêchent les petits exploitants agricoles dans le nord du Ghana à produire des aliments en quantité suffisante pour se nourrir et générer des revenus et à devenir résilients à des événements imprévus comme des sécheresses. Il propose des solutions transformatrices et durables qui s'attaquent aux causes profondes du manque d'accès à des réserves suffisantes d'aliments nutritifs et de la vulnérabilité aux pénuries alimentaires dans les régions du nord du Ghana, et qui promeuvent également la résilience des ménages et des communautés aux chocs contraintes externes. Les activités prévues incluent : la formation pratique pour 21 000 petits exploitants et les fournisseurs de services sur les méthodes culturales durables, l'élevage, l'aquaculture et la gestion de l'eau, la fourniture d'outils et de services y compris l'assistance technique pour l'adaptation aux changements climatiques et pour la gestion des risques de catastrophe, à au moins 150 collectivités pour améliorer la productivité, le renforcement et la promotion des systèmes de vulgarisation agricole et de soutien sensibles au genre, la formation en faveur de 21 000 femmes et hommes sur les activités génératrices de revenus, le renforcement de l'accessibilité pour 21 000 ménages de petits fermiers aux grands marchés des secteurs agricoles et non agricoles.",Livestock,Yes,0.99982351064682
20172005340001,Resilient and Sustainable Livelihoods Transformation in Northern Ghana/Transformation vers des moyens de subsistance durables et résilients au nord du Ghana,RESILIENT AND SUSTAINABLE LIVELIHOODS TRANSFORMATION IN NORTHERN GHANA/TRANSFORMATION VERS DES MOYENS DE SUBSISTANCE DURABLES ET RÉSILIENTS AU NORD D,"The project addresses the constraints that prevent smallholder farmers in Northern Ghana from producing sufficient food to feed themselves and generate revenue and from becoming resilient to unexpected events such as droughts. It offers transformative and sustainable solutions that address the root causes behind the lack of access to sufficient, nutritious food and the vulnerability to food shortages in the northern regions, while also promoting community and household resilience to external shocks and stresses. Expected activities include: practical training for 21,000 smallholder farmers and service providers in sustainable cropping practices, livestock production, aquaculture, and water management, provision of tools and services, including technical assistance in climate change adaptation and disaster risk management practices, to 150 communities to improve productivity, strengthening and promoting gender-responsive systems of agricultural extension and support, training for 21,000 women and men in income generating activities, and strengthening access for 21,000 smallholder farmers to high-value markets in selected agricultural and non-agricultural sub-sectors / Le projet apporte une solution aux contraintes qui empêchent les petits exploitants agricoles dans le nord du Ghana à produire des aliments en quantité suffisante pour se nourrir et générer des revenus et à devenir résilients à des événements imprévus comme des sécheresses. Il propose des solutions transformatrices et durables qui s'attaquent aux causes profondes du manque d'accès à des réserves suffisantes d'aliments nutritifs et de la vulnérabilité aux pénuries alimentaires dans les régions du nord du Ghana, et qui promeuvent également la résilience des ménages et des communautés aux chocs contraintes externes. Les activités prévues incluent : la formation pratique pour 21 000 petits exploitants et les fournisseurs de services sur les méthodes culturales durables, l'élevage, l'aquaculture et la gestion de l'eau, la fourniture d'outils et de services y compris l'assistance technique pour l'adaptation aux changements climatiques et pour la gestion des risques de catastrophe, à au moins 150 collectivités pour améliorer la productivité, le renforcement et la promotion des systèmes de vulgarisation agricole et de soutien sensibles au genre, la formation en faveur de 21 000 femmes et hommes sur les activités génératrices de revenus, le renforcement de l'accessibilité pour 21 000 ménages de petits fermiers aux grands marchés des secteurs agricoles et non agricoles.",Agricultural education/training,Yes,0.99982351064682
20172005340001,Resilient and Sustainable Livelihoods Transformation in Northern Ghana/Transformation vers des moyens de subsistance durables et résilients au nord du Ghana,RESILIENT AND SUSTAINABLE LIVELIHOODS TRANSFORMATION IN NORTHERN GHANA/TRANSFORMATION VERS DES MOYENS DE SUBSISTANCE DURABLES ET RÉSILIENTS AU NORD D,"The project addresses the constraints that prevent smallholder farmers in Northern Ghana from producing sufficient food to feed themselves and generate revenue and from becoming resilient to unexpected events such as droughts. It offers transformative and sustainable solutions that address the root causes behind the lack of access to sufficient, nutritious food and the vulnerability to food shortages in the northern regions, while also promoting community and household resilience to external shocks and stresses. Expected activities include: practical training for 21,000 smallholder farmers and service providers in sustainable cropping practices, livestock production, aquaculture, and water management, provision of tools and services, including technical assistance in climate change adaptation and disaster risk management practices, to 150 communities to improve productivity, strengthening and promoting gender-responsive systems of agricultural extension and support, training for 21,000 women and men in income generating activities, and strengthening access for 21,000 smallholder farmers to high-value markets in selected agricultural and non-agricultural sub-sectors / Le projet apporte une solution aux contraintes qui empêchent les petits exploitants agricoles dans le nord du Ghana à produire des aliments en quantité suffisante pour se nourrir et générer des revenus et à devenir résilients à des événements imprévus comme des sécheresses. Il propose des solutions transformatrices et durables qui s'attaquent aux causes profondes du manque d'accès à des réserves suffisantes d'aliments nutritifs et de la vulnérabilité aux pénuries alimentaires dans les régions du nord du Ghana, et qui promeuvent également la résilience des ménages et des communautés aux chocs contraintes externes. Les activités prévues incluent : la formation pratique pour 21 000 petits exploitants et les fournisseurs de services sur les méthodes culturales durables, l'élevage, l'aquaculture et la gestion de l'eau, la fourniture d'outils et de services y compris l'assistance technique pour l'adaptation aux changements climatiques et pour la gestion des risques de catastrophe, à au moins 150 collectivités pour améliorer la productivité, le renforcement et la promotion des systèmes de vulgarisation agricole et de soutien sensibles au genre, la formation en faveur de 21 000 femmes et hommes sur les activités génératrices de revenus, le renforcement de l'accessibilité pour 21 000 ménages de petits fermiers aux grands marchés des secteurs agricoles et non agricoles.",Fishery development,Yes,0.99982351064682
20172005340001,Resilient and Sustainable Livelihoods Transformation in Northern Ghana/Transformation vers des moyens de subsistance durables et résilients au nord du Ghana,RESILIENT AND SUSTAINABLE LIVELIHOODS TRANSFORMATION IN NORTHERN GHANA/TRANSFORMATION VERS DES MOYENS DE SUBSISTANCE DURABLES ET RÉSILIENTS AU NORD D,"The project addresses the constraints that prevent smallholder farmers in Northern Ghana from producing sufficient food to feed themselves and generate revenue and from becoming resilient to unexpected events such as droughts. It offers transformative and sustainable solutions that address the root causes behind the lack of access to sufficient, nutritious food and the vulnerability to food shortages in the northern regions, while also promoting community and household resilience to external shocks and stresses. Expected activities include: practical training for 21,000 smallholder farmers and service providers in sustainable cropping practices, livestock production, aquaculture, and water management, provision of tools and services, including technical assistance in climate change adaptation and disaster risk management practices, to 150 communities to improve productivity, strengthening and promoting gender-responsive systems of agricultural extension and support, training for 21,000 women and men in income generating activities, and strengthening access for 21,000 smallholder farmers to high-value markets in selected agricultural and non-agricultural sub-sectors / Le projet apporte une solution aux contraintes qui empêchent les petits exploitants agricoles dans le nord du Ghana à produire des aliments en quantité suffisante pour se nourrir et générer des revenus et à devenir résilients à des événements imprévus comme des sécheresses. Il propose des solutions transformatrices et durables qui s'attaquent aux causes profondes du manque d'accès à des réserves suffisantes d'aliments nutritifs et de la vulnérabilité aux pénuries alimentaires dans les régions du nord du Ghana, et qui promeuvent également la résilience des ménages et des communautés aux chocs contraintes externes. Les activités prévues incluent : la formation pratique pour 21 000 petits exploitants et les fournisseurs de services sur les méthodes culturales durables, l'élevage, l'aquaculture et la gestion de l'eau, la fourniture d'outils et de services y compris l'assistance technique pour l'adaptation aux changements climatiques et pour la gestion des risques de catastrophe, à au moins 150 collectivités pour améliorer la productivité, le renforcement et la promotion des systèmes de vulgarisation agricole et de soutien sensibles au genre, la formation en faveur de 21 000 femmes et hommes sur les activités génératrices de revenus, le renforcement de l'accessibilité pour 21 000 ménages de petits fermiers aux grands marchés des secteurs agricoles et non agricoles.",Environmental education/training,Yes,0.99982351064682
20172005340001,Resilient and Sustainable Livelihoods Transformation in Northern Ghana/Transformation vers des moyens de subsistance durables et résilients au nord du Ghana,RESILIENT AND SUSTAINABLE LIVELIHOODS TRANSFORMATION IN NORTHERN GHANA/TRANSFORMATION VERS DES MOYENS DE SUBSISTANCE DURABLES ET RÉSILIENTS AU NORD D,"The project addresses the constraints that prevent smallholder farmers in Northern Ghana from producing sufficient food to feed themselves and generate revenue and from becoming resilient to unexpected events such as droughts. It offers transformative and sustainable solutions that address the root causes behind the lack of access to sufficient, nutritious food and the vulnerability to food shortages in the northern regions, while also promoting community and household resilience to external shocks and stresses. Expected activities include: practical training for 21,000 smallholder farmers and service providers in sustainable cropping practices, livestock production, aquaculture, and water management, provision of tools and services, including technical assistance in climate change adaptation and disaster risk management practices, to 150 communities to improve productivity, strengthening and promoting gender-responsive systems of agricultural extension and support, training for 21,000 women and men in income generating activities, and strengthening access for 21,000 smallholder farmers to high-value markets in selected agricultural and non-agricultural sub-sectors / Le projet apporte une solution aux contraintes qui empêchent les petits exploitants agricoles dans le nord du Ghana à produire des aliments en quantité suffisante pour se nourrir et générer des revenus et à devenir résilients à des événements imprévus comme des sécheresses. Il propose des solutions transformatrices et durables qui s'attaquent aux causes profondes du manque d'accès à des réserves suffisantes d'aliments nutritifs et de la vulnérabilité aux pénuries alimentaires dans les régions du nord du Ghana, et qui promeuvent également la résilience des ménages et des communautés aux chocs contraintes externes. Les activités prévues incluent : la formation pratique pour 21 000 petits exploitants et les fournisseurs de services sur les méthodes culturales durables, l'élevage, l'aquaculture et la gestion de l'eau, la fourniture d'outils et de services y compris l'assistance technique pour l'adaptation aux changements climatiques et pour la gestion des risques de catastrophe, à au moins 150 collectivités pour améliorer la productivité, le renforcement et la promotion des systèmes de vulgarisation agricole et de soutien sensibles au genre, la formation en faveur de 21 000 femmes et hommes sur les activités génératrices de revenus, le renforcement de l'accessibilité pour 21 000 ménages de petits fermiers aux grands marchés des secteurs agricoles et non agricoles.",Rural development,Yes,0.99982351064682
20172005340002,Resilient and Sustainable Livelihoods Transformation in Northern Ghana/Transformation vers des moyens de subsistance durables et résilients au nord du Ghana,RESILIENT AND SUSTAINABLE LIVELIHOODS TRANSFORMATION IN NORTHERN GHANA/TRANSFORMATION VERS DES MOYENS DE SUBSISTANCE DURABLES ET RÉSILIENTS AU NORD D,"The project addresses the constraints that prevent smallholder farmers in Northern Ghana from producing sufficient food to feed themselves and generate revenue and from becoming resilient to unexpected events such as droughts. It offers transformative and sustainable solutions that address the root causes behind the lack of access to sufficient, nutritious food and the vulnerability to food shortages in the northern regions, while also promoting community and household resilience to external shocks and stresses. Expected activities include: practical training for 21,000 smallholder farmers and service providers in sustainable cropping practices, livestock production, aquaculture, and water management, provision of tools and services, including technical assistance in climate change adaptation and disaster risk management practices, to 150 communities to improve productivity, strengthening and promoting gender-responsive systems of agricultural extension and support, training for 21,000 women and men in income generating activities, and strengthening access for 21,000 smallholder farmers to high-value markets in selected agricultural and non-agricultural sub-sectors / Le projet apporte une solution aux contraintes qui empêchent les petits exploitants agricoles dans le nord du Ghana à produire des aliments en quantité suffisante pour se nourrir et générer des revenus et à devenir résilients à des événements imprévus comme des sécheresses. Il propose des solutions transformatrices et durables qui s'attaquent aux causes profondes du manque d'accès à des réserves suffisantes d'aliments nutritifs et de la vulnérabilité aux pénuries alimentaires dans les régions du nord du Ghana, et qui promeuvent également la résilience des ménages et des communautés aux chocs contraintes externes. Les activités prévues incluent : la formation pratique pour 21 000 petits exploitants et les fournisseurs de services sur les méthodes culturales durables, l'élevage, l'aquaculture et la gestion de l'eau, la fourniture d'outils et de services y compris l'assistance technique pour l'adaptation aux changements climatiques et pour la gestion des risques de catastrophe, à au moins 150 collectivités pour améliorer la productivité, le renforcement et la promotion des systèmes de vulgarisation agricole et de soutien sensibles au genre, la formation en faveur de 21 000 femmes et hommes sur les activités génératrices de revenus, le renforcement de l'accessibilité pour 21 000 ménages de petits fermiers aux grands marchés des secteurs agricoles et non agricoles.",Basic nutrition,Yes,0.99982351064682
20172005340002,Resilient and Sustainable Livelihoods Transformation in Northern Ghana/Transformation vers des moyens de subsistance durables et résilients au nord du Ghana,RESILIENT AND SUSTAINABLE LIVELIHOODS TRANSFORMATION IN NORTHERN GHANA/TRANSFORMATION VERS DES MOYENS DE SUBSISTANCE DURABLES ET RÉSILIENTS AU NORD D,"The project addresses the constraints that prevent smallholder farmers in Northern Ghana from producing sufficient food to feed themselves and generate revenue and from becoming resilient to unexpected events such as droughts. It offers transformative and sustainable solutions that address the root causes behind the lack of access to sufficient, nutritious food and the vulnerability to food shortages in the northern regions, while also promoting community and household resilience to external shocks and stresses. Expected activities include: practical training for 21,000 smallholder farmers and service providers in sustainable cropping practices, livestock production, aquaculture, and water management, provision of tools and services, including technical assistance in climate change adaptation and disaster risk management practices, to 150 communities to improve productivity, strengthening and promoting gender-responsive systems of agricultural extension and support, training for 21,000 women and men in income generating activities, and strengthening access for 21,000 smallholder farmers to high-value markets in selected agricultural and non-agricultural sub-sectors / Le projet apporte une solution aux contraintes qui empêchent les petits exploitants agricoles dans le nord du Ghana à produire des aliments en quantité suffisante pour se nourrir et générer des revenus et à devenir résilients à des événements imprévus comme des sécheresses. Il propose des solutions transformatrices et durables qui s'attaquent aux causes profondes du manque d'accès à des réserves suffisantes d'aliments nutritifs et de la vulnérabilité aux pénuries alimentaires dans les régions du nord du Ghana, et qui promeuvent également la résilience des ménages et des communautés aux chocs contraintes externes. Les activités prévues incluent : la formation pratique pour 21 000 petits exploitants et les fournisseurs de services sur les méthodes culturales durables, l'élevage, l'aquaculture et la gestion de l'eau, la fourniture d'outils et de services y compris l'assistance technique pour l'adaptation aux changements climatiques et pour la gestion des risques de catastrophe, à au moins 150 collectivités pour améliorer la productivité, le renforcement et la promotion des systèmes de vulgarisation agricole et de soutien sensibles au genre, la formation en faveur de 21 000 femmes et hommes sur les activités génératrices de revenus, le renforcement de l'accessibilité pour 21 000 ménages de petits fermiers aux grands marchés des secteurs agricoles et non agricoles.",Agricultural development,Yes,0.99982351064682
