crs_id,project_title,short_description,long_description,purpose_name,PAF determination,PAF confidence ML
2017000688,Strategic Funding to Disability Rights Fund (DRF)/ Disability Rights Advocacy Fund (DRAF) and the International Disability Alliance (IDA),STRATEGIC FUNDING TO DISABILITY RIGHTS FUND (DRF)/ DISABILITY RIGHTS ADVOCACY FUND (DRAF) AND THE INTERNATIONAL DISABILITY ALLIANCE (IDA),"A global partnership for action on disability-inclusive development, led by people with disabilities. This project will strengthen the voice of Disabled People's Organisations at regional, national and global level to advocate for changes in policies, legislations and programmes to ensure they are inclusive of people with disabilities. It will also establish and strengthen mechanisms within the United Nations to deliver on the global goals for people with disabilities, critical to achieving the promise to leave no one behind.",Democratic participation and civil society,Review,0.000149856408825144
20190801479,Autres multi secteurs-Réduction des risques de catastrophe,AUTRES MULTI SECTEURS-RÉDUCTION DES RISQUES DE CATASTROPHE,Autres multi secteurs-Réduction des risques de catastrophe,Disaster Risk Reduction,Review,0.00013807465438731
20190800554,Autres multi secteurs-Réduction des risques de catastrophe,AUTRES MULTI SECTEURS-RÉDUCTION DES RISQUES DE CATASTROPHE,Autres multi secteurs-Réduction des risques de catastrophe,Disaster Risk Reduction,Review,0.00013807465438731
20190801464,Autres multi secteurs-Réduction des risques de catastrophe,AUTRES MULTI SECTEURS-RÉDUCTION DES RISQUES DE CATASTROPHE,Autres multi secteurs-Réduction des risques de catastrophe,Disaster Risk Reduction,Review,0.00013807465438731
2019006019,U.S.-China Clean Energy Cooperation,U.S.-CHINA CLEAN ENERGY COOPERATION,"To support enhanced bilateral cooperation between the U.S. and China, initiated by President Obama and President Hu through the Clean Energy Research Center (CERC) in 2009 and Secretary Kerry through the U.S.-China Climate Change Working Group (CCWG) in 2013.",Biosphere protection,Review,0.000136276648845524
2019215628,The local immune response in the airways and blood of contacts early after TB exposure determines outcome,THE LOCAL IMMUNE RESPONSE IN THE AIRWAYS AND BLOOD OF CONTACTS EARLY AFTER TB EXPOSURE DETERMINES OUTCOME,"Programme: Investigator Award in Science. Description: Most individuals infected with Mycobacterium tuberculosis remain healthy, while a subset only progress to active tuberculosis (TB) disease. Early local immune events following infection in humans, determining the pattern of ensuing host immunity and risk of disease progression, are unknown. We defined a blood transcriptional signature of active TB, absent in the majority of latently exposed asymptomatic individuals and healthy controls, that reflected the extent of radiographic lung disease. I recently demonstrated immunological heterogeneity in the blood transcriptome of a cohort of recent TB contacts. A small proportion expressed a persistent TB signature and subsequently progressed to active TB disease, whereas 50% of contacts who were sensitized to M. tuberculosis infection but did not progress to disease, exhibited a similar, but not identical, transient blood signature, suggesting early local immune responses are critical determinants of outcome from infection. I will now lead a study of TB contacts to detect changes in immune events in the airways early after TB exposure, comparing with TB patients, in a low TB burden setting.The findings I will generate on the local early response to M. tuberculosis infection are critical for developing novel approaches for effective TB control and prevention and the improvement of vaccines.",Tuberculosis control,Review,0.000117813651741017
2019005782,U.S.-China Clean Energy Research Center,U.S.-CHINA CLEAN ENERGY RESEARCH CENTER,"To support the direction, management and oversight of the US-China Clean Energy Research Center (CERC) and implementation of its Intellectual Property initiative",Biosphere protection,Review,0.000107451975054573
2019002497,Big data use for government efficiency and regional integration,BIG DATA USE FOR GOVERNMENT EFFICIENCY AND REGIONAL INTEGRATION,"The RPG will consist of generating a knowledge base and a network for sharing experiences among the participating governments' central public agencies, based on the implementation of predictive models based on the use and exploitation of the big data ecosystem in three areas of central interest for the participating countries that are applicable to the region, as well as a risk monitoring and reporting model on social networks applied to a subject of shared interest.",Public sector policy and administrative management,Review,0.000105710736534093
20199916689A,Integrated Financial Management System (IFMS),INTEGRATED FINANCIAL MANAGEMENT SYSTEM (IFMS),"USAIDs Integrated Financial Management System (IFMS) Project helps to provide continued support for the Haitian government for restoration, operation, and expansion of IFMS-related network infrastructure and the financial management systems. Activities include hardware and software procurement, implementation, and training across a broad spectrum of government financial functions. The project contributes to improvement of current IFMS functionality, access, security, and accountability, development of business continuity and contingency plans, and better alignment of the governments business processes and technology. Examples of progress include electronic submission of budget requests, improved monitoring and audit capabilities, increased management control of budget expenditures, greater transparency and accountability in revenue collection, and overall improved public services. Additionally, IFMS adequately serves end-users on the network from government ministries and independent oversight agencies, as well as regional entities, without performance degradation. The IFMS is intended to comprise software components in the governments public financial management function and support the ability to share data across ministries, resulting in greater financial efficiency, transparency, and accountability.",Domestic revenue mobilisation,Review,9.23656189115718e-05
20199916689C,Integrated Financial Management System (IFMS),INTEGRATED FINANCIAL MANAGEMENT SYSTEM (IFMS),"USAIDs Integrated Financial Management System (IFMS) Project helps to provide continued support for the Haitian government for restoration, operation, and expansion of IFMS-related network infrastructure and the financial management systems. Activities include hardware and software procurement, implementation, and training across a broad spectrum of government financial functions. The project contributes to improvement of current IFMS functionality, access, security, and accountability, development of business continuity and contingency plans, and better alignment of the governments business processes and technology. Examples of progress include electronic submission of budget requests, improved monitoring and audit capabilities, increased management control of budget expenditures, greater transparency and accountability in revenue collection, and overall improved public services. Additionally, IFMS adequately serves end-users on the network from government ministries and independent oversight agencies, as well as regional entities, without performance degradation. The IFMS is intended to comprise software components in the governments public financial management function and support the ability to share data across ministries, resulting in greater financial efficiency, transparency, and accountability.",Public sector policy and administrative management,Review,9.23656189115718e-05
20199916689B,Integrated Financial Management System (IFMS),INTEGRATED FINANCIAL MANAGEMENT SYSTEM (IFMS),"USAIDs Integrated Financial Management System (IFMS) Project helps to provide continued support for the Haitian government for restoration, operation, and expansion of IFMS-related network infrastructure and the financial management systems. Activities include hardware and software procurement, implementation, and training across a broad spectrum of government financial functions. The project contributes to improvement of current IFMS functionality, access, security, and accountability, development of business continuity and contingency plans, and better alignment of the governments business processes and technology. Examples of progress include electronic submission of budget requests, improved monitoring and audit capabilities, increased management control of budget expenditures, greater transparency and accountability in revenue collection, and overall improved public services. Additionally, IFMS adequately serves end-users on the network from government ministries and independent oversight agencies, as well as regional entities, without performance degradation. The IFMS is intended to comprise software components in the governments public financial management function and support the ability to share data across ministries, resulting in greater financial efficiency, transparency, and accountability.",Domestic revenue mobilisation,Review,9.23656189115718e-05
20199916689D,Integrated Financial Management System (IFMS),INTEGRATED FINANCIAL MANAGEMENT SYSTEM (IFMS),"USAIDs Integrated Financial Management System (IFMS) Project helps to provide continued support for the Haitian government for restoration, operation, and expansion of IFMS-related network infrastructure and the financial management systems. Activities include hardware and software procurement, implementation, and training across a broad spectrum of government financial functions. The project contributes to improvement of current IFMS functionality, access, security, and accountability, development of business continuity and contingency plans, and better alignment of the governments business processes and technology. Examples of progress include electronic submission of budget requests, improved monitoring and audit capabilities, increased management control of budget expenditures, greater transparency and accountability in revenue collection, and overall improved public services. Additionally, IFMS adequately serves end-users on the network from government ministries and independent oversight agencies, as well as regional entities, without performance degradation. The IFMS is intended to comprise software components in the governments public financial management function and support the ability to share data across ministries, resulting in greater financial efficiency, transparency, and accountability.",Decentralisation and support to subnational government,Review,9.23656189115718e-05
2019006498-1,Niger 2019 SAN Contingency Plan,NIGER 2019 SAN CONTINGENCY PLAN,Financiación Planes de contingencia del DNPGCA a través de del Fondo Común de Donantes,Food assistance,Review,7.54526990931481e-05
